_id,team_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Ishan Kishan,Dubai International Cricket Stadium,7,286,20,16,99,3,0,0,183,4,3,156.28415300546447,71.5,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Eden Gardens, Kolkata",2,66,5,6,62,1,0,0,32,2,0,206.25,33.0,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Green Park, Kanpur",2,95,10,5,61,1,0,0,65,2,0,146.15384615384613,47.5,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Holkar Cricket Stadium, Indore",1,25,0,3,25,0,0,0,19,1,0,131.57894736842107,25.0,Ishan Kishan,Ishan Kishan
Ishan Kishan,"M Chinnaswamy Stadium, Bengaluru",3,26,6,0,16,0,0,0,25,3,0,104.0,8.666666666666666,Ishan Kishan,Ishan Kishan
Ishan Kishan,"MA Chidambaram Stadium, Chepauk, Chennai",8,123,8,3,28,0,0,0,140,8,0,87.85714285714286,15.375,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Maharashtra Cricket Association Stadium, Pune",5,74,7,2,31,0,0,0,80,5,0,92.5,14.8,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Narendra Modi Stadium, Motera, Ahmedabad",1,13,1,0,13,0,0,0,21,1,0,61.904761904761905,13.0,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3,115,12,4,75,1,0,0,73,3,0,157.53424657534248,38.333333333333336,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4,87,10,2,38,0,0,0,87,4,0,100.0,21.75,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Saurashtra Cricket Association Stadium, Rajkot",4,116,11,6,48,0,0,0,77,4,0,150.64935064935065,29.0,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Sawai Mansingh Stadium, Jaipur",1,58,4,3,58,1,0,0,42,1,0,138.0952380952381,58.0,Ishan Kishan,Ishan Kishan
Ishan Kishan,Sharjah Cricket Stadium,4,182,13,12,68,2,0,0,115,2,2,158.26086956521738,91.0,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Sheikh Zayed Stadium, Abu Dhabi",7,216,21,10,84,1,0,0,148,7,0,145.94594594594594,30.857142857142858,Ishan Kishan,Ishan Kishan
Ishan Kishan,"Wankhede Stadium, Mumbai",21,471,46,24,58,1,0,0,335,21,0,140.59701492537314,22.428571428571427,Ishan Kishan,Ishan Kishan
Michael Bracewell,"Eden Gardens, Kolkata",1,19,1,1,19,0,0,0,18,1,0,105.55555555555556,19.0,MG Bracewell,Michael Bracewell
Michael Bracewell,"M Chinnaswamy Stadium, Bengaluru",1,26,5,0,26,0,0,0,16,1,0,162.5,26.0,MG Bracewell,Michael Bracewell
Michael Bracewell,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,4,0,0,4,0,0,0,4,0,1,100.0,4.0,MG Bracewell,Michael Bracewell
Michael Bracewell,"Sawai Mansingh Stadium, Jaipur",1,9,0,0,9,0,0,0,9,0,1,100.0,9.0,MG Bracewell,Michael Bracewell
Vinay Kumar,"Arun Jaitley Stadium, Delhi",1,3,0,0,3,0,0,0,3,1,0,100.0,3.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Dr DY Patil Sports Academy, Mumbai",2,9,0,0,8,0,0,0,9,2,0,100.0,4.5,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Eden Gardens, Kolkata",4,17,2,0,11,0,0,0,14,1,3,121.42857142857142,17.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Green Park, Kanpur",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Holkar Cricket Stadium, Indore",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"JSCA International Stadium Complex, Ranchi",2,14,1,0,14,0,0,0,13,0,2,107.6923076923077,14.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Kingsmead, Durban",2,7,1,0,6,0,0,0,3,0,2,233.33333333333334,7.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"M Chinnaswamy Stadium, Bengaluru",10,95,5,2,25,0,0,0,89,7,3,106.74157303370787,13.571428571428571,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"MA Chidambaram Stadium, Chepauk, Chennai",2,6,0,1,6,0,0,0,2,1,1,300.0,6.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Nehru Stadium, Kochi",2,29,2,1,18,0,0,0,28,2,0,103.57142857142858,14.5,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Newlands, Cape Town",1,8,2,0,8,0,0,0,2,0,1,400.0,8.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,14,2,0,7,0,0,0,11,2,0,127.27272727272727,7.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Sawai Mansingh Stadium, Jaipur",2,27,1,3,22,0,0,0,10,1,1,270.0,27.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Sharjah Cricket Stadium,1,4,0,0,4,0,0,0,5,1,0,80.0,4.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Sheikh Zayed Stadium, Abu Dhabi",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"St George's Park, Port Elizabeth",3,12,0,0,7,0,0,0,18,3,0,66.66666666666666,4.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"SuperSport Park, Centurion",1,12,0,1,12,0,0,0,13,1,0,92.3076923076923,12.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"The Wanderers Stadium, Johannesburg",1,8,1,0,8,0,0,0,8,1,0,100.0,8.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,"Wankhede Stadium, Mumbai",5,38,4,1,26,0,0,0,33,2,3,115.15151515151516,19.0,R Vinay Kumar,Vinay Kumar
Jesse Ryder,"Arun Jaitley Stadium, Delhi",1,86,7,4,86,1,0,0,58,1,0,148.27586206896552,86.0,JD Ryder,Jesse Ryder
Jesse Ryder,"Dr DY Patil Sports Academy, Mumbai",7,146,19,6,60,1,0,0,87,7,0,167.816091954023,20.857142857142858,JD Ryder,Jesse Ryder
Jesse Ryder,"Kingsmead, Durban",2,34,6,0,32,0,0,0,26,2,0,130.76923076923077,17.0,JD Ryder,Jesse Ryder
Jesse Ryder,"M Chinnaswamy Stadium, Bengaluru",2,85,8,3,51,1,0,0,56,2,0,151.78571428571428,42.5,JD Ryder,Jesse Ryder
Jesse Ryder,"MA Chidambaram Stadium, Chepauk, Chennai",2,24,3,1,15,0,0,0,21,2,0,114.28571428571428,12.0,JD Ryder,Jesse Ryder
Jesse Ryder,"Maharashtra Cricket Association Stadium, Pune",6,119,9,3,73,1,0,0,109,5,1,109.1743119266055,23.8,JD Ryder,Jesse Ryder
Jesse Ryder,"Newlands, Cape Town",2,0,0,0,0,0,0,0,3,2,0,0.0,0.0,JD Ryder,Jesse Ryder
Jesse Ryder,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,22,4,0,15,0,0,0,29,2,0,75.86206896551724,11.0,JD Ryder,Jesse Ryder
Jesse Ryder,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,35,5,2,35,0,0,0,20,1,0,175.0,35.0,JD Ryder,Jesse Ryder
Jesse Ryder,"Sawai Mansingh Stadium, Jaipur",2,19,3,0,18,0,0,0,14,2,0,135.71428571428572,9.5,JD Ryder,Jesse Ryder
Jesse Ryder,"SuperSport Park, Centurion",1,22,3,0,22,0,0,0,20,1,0,110.00000000000001,22.0,JD Ryder,Jesse Ryder
Jesse Ryder,"Wankhede Stadium, Mumbai",1,12,2,0,12,0,0,0,15,1,0,80.0,12.0,JD Ryder,Jesse Ryder
Bhargav Bhatt,"Eden Gardens, Kolkata",1,6,0,1,6,0,0,0,2,0,1,300.0,6.0,BA Bhatt,Bhargav Bhatt
Bhargav Bhatt,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0,0,0,0,0,0,0,5,1,0,0.0,0.0,BA Bhatt,Bhargav Bhatt
Chamara Kapugedera,"Arun Jaitley Stadium, Delhi",1,8,0,0,8,0,0,0,9,1,0,88.88888888888889,8.0,CK Kapugedera,Chamara Kapugedera
Chamara Kapugedera,"Dr DY Patil Sports Academy, Mumbai",1,8,0,0,8,0,0,0,12,1,0,66.66666666666666,8.0,CK Kapugedera,Chamara Kapugedera
Chamara Kapugedera,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,CK Kapugedera,Chamara Kapugedera
Sarfaraz Khan,"Arun Jaitley Stadium, Delhi",3,50,5,0,30,0,0,0,52,3,0,96.15384615384616,16.666666666666668,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4,1,0,4,0,0,0,9,1,0,44.44444444444444,4.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Brabourne Stadium, Mumbai",1,12,1,0,12,0,0,0,13,0,1,92.3076923076923,12.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Dr DY Patil Sports Academy, Navi Mumbai",2,68,8,1,36,0,0,0,44,1,1,154.54545454545453,68.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Dubai International Cricket Stadium,3,26,4,0,14,0,0,0,24,2,1,108.33333333333333,13.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Eden Gardens, Kolkata",2,19,2,0,13,0,0,0,23,2,0,82.6086956521739,9.5,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"JSCA International Stadium Complex, Ranchi",1,31,4,0,31,0,0,0,21,1,0,147.61904761904762,31.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"M Chinnaswamy Stadium, Bengaluru",7,125,15,5,45,0,0,0,56,3,4,223.21428571428572,41.666666666666664,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"MA Chidambaram Stadium, Chepauk, Chennai",2,75,5,2,67,1,0,0,67,2,0,111.94029850746267,37.5,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Maharashtra Cricket Association Stadium, Pune",2,3,0,0,2,0,0,0,2,0,2,150.0,3.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3,58,7,1,39,0,0,0,48,3,0,120.83333333333333,19.333333333333332,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,10,0,1,10,0,0,0,9,1,1,111.11111111111111,10.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Sawai Mansingh Stadium, Jaipur",2,53,7,1,46,0,0,0,37,1,1,143.24324324324326,53.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Sharjah Cricket Stadium,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Sheikh Zayed Stadium, Abu Dhabi",1,7,1,0,7,0,0,0,8,1,0,87.5,7.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,"Wankhede Stadium, Mumbai",4,44,3,3,28,0,0,0,34,4,0,129.41176470588235,11.0,SN Khan,Sarfaraz Khan
Pravin Tambe,Dubai International Cricket Stadium,1,2,0,0,2,0,0,0,2,1,0,100.0,2.0,PV Tambe,Pravin Tambe
Pravin Tambe,"M Chinnaswamy Stadium, Bengaluru",1,7,1,0,7,0,0,0,19,0,1,36.84210526315789,7.0,PV Tambe,Pravin Tambe
Pravin Tambe,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,PV Tambe,Pravin Tambe
Pravin Tambe,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,3,0,0,3,0,0,0,6,0,1,50.0,3.0,PV Tambe,Pravin Tambe
Pravin Tambe,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",2,5,0,0,3,0,0,0,11,1,1,45.45454545454545,5.0,PV Tambe,Pravin Tambe
Roelof van der Merwe,"Arun Jaitley Stadium, Delhi",3,18,2,0,8,0,0,0,18,1,2,100.0,18.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"Eden Gardens, Kolkata",1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"Kingsmead, Durban",3,47,3,4,35,0,0,0,34,3,0,138.23529411764704,15.666666666666666,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"MA Chidambaram Stadium, Chepauk, Chennai",1,14,1,0,14,0,0,0,16,1,0,87.5,14.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"Nehru Stadium, Kochi",1,2,0,0,2,0,0,0,4,0,1,50.0,2.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"Sawai Mansingh Stadium, Jaipur",1,2,0,0,2,0,0,0,3,0,1,66.66666666666666,2.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"St George's Park, Port Elizabeth",1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"SuperSport Park, Centurion",2,38,4,1,23,0,0,0,34,2,0,111.76470588235294,19.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,"The Wanderers Stadium, Johannesburg",2,34,1,3,32,0,0,0,26,2,0,130.76923076923077,17.0,RE van der Merwe,Roelof van der Merwe
Thisara Perera,"Arun Jaitley Stadium, Delhi",4,30,1,3,14,0,0,0,21,3,1,142.85714285714286,10.0,NLTC Perera,Thisara Perera
Thisara Perera,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,40,2,2,23,0,0,0,27,2,0,148.14814814814815,20.0,NLTC Perera,Thisara Perera
Thisara Perera,"Eden Gardens, Kolkata",2,49,2,2,36,0,0,0,36,2,0,136.11111111111111,24.5,NLTC Perera,Thisara Perera
Thisara Perera,"M Chinnaswamy Stadium, Bengaluru",2,54,2,5,40,0,0,0,32,2,0,168.75,27.0,NLTC Perera,Thisara Perera
Thisara Perera,"Maharashtra Cricket Association Stadium, Pune",7,72,3,6,34,0,0,0,49,5,2,146.9387755102041,14.4,NLTC Perera,Thisara Perera
Thisara Perera,"Nehru Stadium, Kochi",1,22,4,0,22,0,0,0,23,1,0,95.65217391304348,22.0,NLTC Perera,Thisara Perera
Thisara Perera,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,40,3,2,32,0,0,0,28,1,1,142.85714285714286,40.0,NLTC Perera,Thisara Perera
Thisara Perera,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",6,104,5,6,30,0,0,0,73,4,2,142.46575342465752,26.0,NLTC Perera,Thisara Perera
Thisara Perera,"Sawai Mansingh Stadium, Jaipur",2,5,1,0,4,0,0,0,8,2,0,62.5,2.5,NLTC Perera,Thisara Perera
Thisara Perera,"Wankhede Stadium, Mumbai",2,6,0,0,4,0,0,0,10,0,2,60.0,6.0,NLTC Perera,Thisara Perera
Romario Shepherd,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,R Shepherd,Romario Shepherd
Romario Shepherd,"Dr DY Patil Sports Academy, Navi Mumbai",1,8,0,1,8,0,0,0,8,1,0,100.0,8.0,R Shepherd,Romario Shepherd
Romario Shepherd,"Maharashtra Cricket Association Stadium, Pune",1,24,0,2,24,0,0,0,18,1,0,133.33333333333331,24.0,R Shepherd,Romario Shepherd
Romario Shepherd,"Wankhede Stadium, Mumbai",1,26,2,2,26,0,0,0,15,0,1,173.33333333333334,26.0,R Shepherd,Romario Shepherd
Chris Gayle,"Arun Jaitley Stadium, Delhi",7,367,29,28,128,2,1,0,219,5,2,167.5799086757991,73.4,CH Gayle,Chris Gayle
Chris Gayle,"Brabourne Stadium, Mumbai",1,75,7,2,75,1,0,0,60,1,0,125.0,75.0,CH Gayle,Chris Gayle
Chris Gayle,"Buffalo Park, East London",1,7,1,0,7,0,0,0,7,1,0,100.0,7.0,CH Gayle,Chris Gayle
Chris Gayle,Dubai International Cricket Stadium,4,93,8,7,29,0,0,0,61,4,0,152.45901639344262,23.25,CH Gayle,Chris Gayle
Chris Gayle,"Eden Gardens, Kolkata",12,560,50,42,102,4,1,0,349,10,2,160.45845272206302,56.0,CH Gayle,Chris Gayle
Chris Gayle,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,0,0,0,0,0,0,0,7,1,0,0.0,0.0,CH Gayle,Chris Gayle
Chris Gayle,"Holkar Cricket Stadium, Indore",4,97,14,3,50,1,0,0,82,4,0,118.29268292682926,24.25,CH Gayle,Chris Gayle
Chris Gayle,"JSCA International Stadium Complex, Ranchi",3,120,6,7,46,0,0,0,129,3,0,93.02325581395348,40.0,CH Gayle,Chris Gayle
Chris Gayle,"Kingsmead, Durban",2,84,8,4,44,0,0,0,63,1,1,133.33333333333331,84.0,CH Gayle,Chris Gayle
Chris Gayle,"M Chinnaswamy Stadium, Bengaluru",44,1561,121,127,175,8,3,0,976,38,6,159.93852459016392,41.078947368421055,CH Gayle,Chris Gayle
Chris Gayle,"MA Chidambaram Stadium, Chepauk, Chennai",8,231,20,14,89,2,0,0,158,7,1,146.20253164556962,33.0,CH Gayle,Chris Gayle
Chris Gayle,"Maharashtra Cricket Association Stadium, Pune",4,105,9,8,57,1,0,0,80,4,0,131.25,26.25,CH Gayle,Chris Gayle
Chris Gayle,"Narendra Modi Stadium, Motera, Ahmedabad",3,59,7,3,46,0,0,0,34,3,0,173.52941176470588,19.666666666666668,CH Gayle,Chris Gayle
Chris Gayle,"Newlands, Cape Town",2,51,3,5,41,0,0,0,45,2,0,113.33333333333333,25.5,CH Gayle,Chris Gayle
Chris Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",12,573,46,38,104,4,1,0,377,10,2,151.9893899204244,57.3,CH Gayle,Chris Gayle
Chris Gayle,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",7,136,12,10,35,0,0,0,88,7,0,154.54545454545453,19.428571428571427,CH Gayle,Chris Gayle
Chris Gayle,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1,20,3,1,20,0,0,0,17,1,0,117.64705882352942,20.0,CH Gayle,Chris Gayle
Chris Gayle,"Saurashtra Cricket Association Stadium, Rajkot",1,77,5,7,77,1,0,0,38,1,0,202.6315789473684,77.0,CH Gayle,Chris Gayle
Chris Gayle,"Sawai Mansingh Stadium, Jaipur",5,188,20,9,79,2,0,0,116,4,1,162.06896551724137,47.0,CH Gayle,Chris Gayle
Chris Gayle,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,CH Gayle,Chris Gayle
Chris Gayle,Sharjah Cricket Stadium,3,118,4,10,53,2,0,0,91,3,0,129.67032967032966,39.333333333333336,CH Gayle,Chris Gayle
Chris Gayle,"Sheikh Zayed Stadium, Abu Dhabi",3,112,6,8,99,1,0,0,86,3,0,130.2325581395349,37.333333333333336,CH Gayle,Chris Gayle
Chris Gayle,"St George's Park, Port Elizabeth",2,29,3,1,17,0,0,0,28,2,0,103.57142857142858,14.5,CH Gayle,Chris Gayle
Chris Gayle,"Wankhede Stadium, Mumbai",10,301,22,23,82,2,0,0,218,9,1,138.07339449541286,33.44444444444444,CH Gayle,Chris Gayle
Samuel Badree,"Eden Gardens, Kolkata",1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,S Badree,Samuel Badree
Samuel Badree,"M Chinnaswamy Stadium, Bengaluru",3,11,0,0,8,0,0,0,13,3,0,84.61538461538461,3.6666666666666665,S Badree,Samuel Badree
Samuel Badree,"Maharashtra Cricket Association Stadium, Pune",1,2,0,0,2,0,0,0,7,1,0,28.57142857142857,2.0,S Badree,Samuel Badree
Rahul Sharma,"Arun Jaitley Stadium, Delhi",1,14,2,0,14,0,0,0,8,0,1,175.0,14.0,R Sharma,Rahul Sharma
Rahul Sharma,"Brabourne Stadium, Mumbai",1,5,1,0,5,0,0,0,7,1,0,71.42857142857143,5.0,R Sharma,Rahul Sharma
Rahul Sharma,"Dr DY Patil Sports Academy, Mumbai",3,10,0,1,10,0,0,0,16,1,2,62.5,10.0,R Sharma,Rahul Sharma
Rahul Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,R Sharma,Rahul Sharma
Rahul Sharma,"Maharashtra Cricket Association Stadium, Pune",6,1,0,0,1,0,0,0,8,4,2,12.5,0.25,R Sharma,Rahul Sharma
Rahul Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,2,0,0,2,0,0,0,4,1,0,50.0,2.0,R Sharma,Rahul Sharma
Rahul Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,R Sharma,Rahul Sharma
Rahul Sharma,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1,10,0,1,10,0,0,0,5,1,0,200.0,10.0,R Sharma,Rahul Sharma
Rahul Sharma,"Sawai Mansingh Stadium, Jaipur",2,0,0,0,0,0,0,0,4,2,0,0.0,0.0,R Sharma,Rahul Sharma
Rahul Sharma,"Wankhede Stadium, Mumbai",3,23,2,1,13,0,0,0,21,2,1,109.52380952380953,11.5,R Sharma,Rahul Sharma
Darren Bravo,"Maharashtra Cricket Association Stadium, Pune",1,6,1,0,6,0,0,0,5,0,1,120.0,6.0,DM Bravo,Darren Bravo
Mahipal Lomror,"Arun Jaitley Stadium, Delhi",2,62,8,3,54,1,0,0,32,1,1,193.75,62.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Brabourne Stadium, Mumbai",2,22,2,2,16,0,0,0,11,2,0,200.0,11.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,Dubai International Cricket Stadium,3,75,3,5,43,0,0,0,49,2,1,153.0612244897959,37.5,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Eden Gardens, Kolkata",1,14,2,0,14,0,0,0,9,1,0,155.55555555555557,14.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,"M Chinnaswamy Stadium, Bengaluru",5,69,2,5,34,0,0,0,50,5,0,138.0,13.8,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Maharashtra Cricket Association Stadium, Pune",1,42,3,2,42,0,0,0,27,1,0,155.55555555555557,42.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Narendra Modi Stadium, Motera, Ahmedabad",1,8,0,0,8,0,0,0,10,1,0,80.0,8.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,7,1,0,7,0,0,0,9,0,1,77.77777777777779,7.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Sawai Mansingh Stadium, Jaipur",3,21,1,0,11,0,0,0,23,2,1,91.30434782608695,10.5,MK Lomror,Mahipal Lomror
Mahipal Lomror,Sharjah Cricket Stadium,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Sheikh Zayed Stadium, Abu Dhabi",3,77,2,4,47,0,0,0,76,3,0,101.3157894736842,25.666666666666668,MK Lomror,Mahipal Lomror
Mahipal Lomror,"Wankhede Stadium, Mumbai",1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,MK Lomror,Mahipal Lomror
Ryan Ninan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,3,0,0,3,0,0,0,6,1,0,50.0,3.0,R Ninan,Ryan Ninan
Prabhsimran Singh,"Arun Jaitley Stadium, Delhi",1,103,10,6,103,0,1,0,65,1,0,158.46153846153845,103.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Barsapara Cricket Stadium, Guwahati",1,60,7,3,60,1,0,0,34,1,0,176.47058823529412,60.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4,1,0,4,0,0,0,4,1,0,100.0,4.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Dr DY Patil Sports Academy, Navi Mumbai",1,14,2,0,14,0,0,0,11,1,0,127.27272727272727,14.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Dubai International Cricket Stadium,1,11,2,0,11,0,0,0,8,1,0,137.5,11.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Eden Gardens, Kolkata",1,12,3,0,12,0,0,0,8,1,0,150.0,12.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,24,4,0,22,0,0,0,21,2,0,114.28571428571428,12.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"MA Chidambaram Stadium, Chepauk, Chennai",1,42,4,2,42,0,0,0,24,1,0,175.0,42.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Narendra Modi Stadium, Motera, Ahmedabad",2,19,1,1,12,0,0,0,23,2,0,82.6086956521739,9.5,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",5,87,8,6,46,0,0,0,64,5,0,135.9375,17.4,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,16,1,1,16,0,0,0,18,2,0,88.88888888888889,8.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Sheikh Zayed Stadium, Abu Dhabi",1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,"Wankhede Stadium, Mumbai",1,26,1,2,26,0,0,0,17,1,0,152.94117647058823,26.0,Prabhsimran Singh,Prabhsimran Singh
Dasun Shanaka,"M Chinnaswamy Stadium, Bengaluru",1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,MD Shanaka,Dasun Shanaka
Dasun Shanaka,"MA Chidambaram Stadium, Chepauk, Chennai",1,17,1,1,17,0,0,0,16,1,0,106.25,17.0,MD Shanaka,Dasun Shanaka
Dasun Shanaka,"Narendra Modi Stadium, Motera, Ahmedabad",1,9,1,0,9,0,0,0,7,0,1,128.57142857142858,9.0,MD Shanaka,Dasun Shanaka
Kane Williamson,"Arun Jaitley Stadium, Delhi",4,153,14,4,83,1,0,0,108,2,2,141.66666666666669,76.5,KS Williamson,Kane Williamson
Kane Williamson,"Brabourne Stadium, Mumbai",3,37,6,0,17,0,0,0,44,2,1,84.0909090909091,18.5,KS Williamson,Kane Williamson
