_id,team_played,venues_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Yashasvi Jaiswal,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,22,5,0,22,0,0,0,17,1,0,129.41176470588235,22.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",1,44,4,2,44,0,0,0,35,1,0,125.71428571428571,44.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1,41,6,1,41,0,0,0,29,1,0,141.3793103448276,41.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Mumbai Indians,"Wankhede Stadium, Mumbai",1,124,16,8,124,0,1,0,62,1,0,200.0,124.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Mumbai Indians,"Dr DY Patil Sports Academy, Navi Mumbai",1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Mumbai Indians,Sharjah Cricket Stadium,1,12,3,0,12,0,0,0,9,1,0,133.33333333333331,12.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Mumbai Indians,"Arun Jaitley Stadium, Delhi",1,32,2,2,32,0,0,0,20,1,0,160.0,32.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",1,11,1,1,11,0,0,0,8,1,0,137.5,11.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,50,8,0,50,1,0,0,36,1,0,138.88888888888889,50.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Punjab Kings,"Wankhede Stadium, Mumbai",1,68,9,2,68,1,0,0,41,1,0,165.85365853658536,68.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Punjab Kings,Dubai International Cricket Stadium,1,49,6,2,49,0,0,0,36,1,0,136.11111111111111,49.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,47,5,2,47,0,0,0,37,1,0,127.02702702702702,47.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",1,4,0,0,4,0,0,0,6,1,0,66.66666666666666,4.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Royal Challengers Bangalore,"Narendra Modi Stadium, Motera, Ahmedabad",1,21,1,2,21,0,0,0,13,1,0,161.53846153846155,21.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,31,3,2,31,0,0,0,22,1,0,140.9090909090909,31.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,54,9,0,54,1,0,0,37,1,0,145.94594594594594,54.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",1,35,5,2,35,0,0,0,18,1,0,194.44444444444443,35.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",1,20,2,1,20,0,0,0,16,1,0,125.0,20.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,36,5,1,36,0,0,0,23,1,0,156.52173913043478,36.0,YBK Jaiswal,Yashasvi Jaiswal
Yashasvi Jaiswal,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",1,12,2,0,12,0,0,0,13,1,0,92.3076923076923,12.0,YBK Jaiswal,Yashasvi Jaiswal
Fabian Allen,Kolkata Knight Riders,Dubai International Cricket Stadium,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,FA Allen,Fabian Allen
Fabian Allen,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1,8,1,0,8,0,0,0,7,1,0,114.28571428571428,8.0,FA Allen,Fabian Allen
Fabian Allen,Rajasthan Royals,Dubai International Cricket Stadium,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,FA Allen,Fabian Allen
Fabian Allen,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,6,0,0,6,0,0,0,11,1,0,54.54545454545454,6.0,FA Allen,Fabian Allen
Karan Sharma,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,9,0,0,9,0,0,0,16,1,0,56.25,9.0,KS Sharma,Karan Sharma
Karan Sharma,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",1,4,1,0,4,0,0,0,4,1,0,100.0,4.0,KS Sharma,Karan Sharma
Karan Sharma,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,3,0,0,3,0,0,0,5,1,0,60.0,3.0,KS Sharma,Karan Sharma
Ricky Ponting,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2,6,0,0,6,0,0,0,11,2,0,54.54545454545454,3.0,RT Ponting,Ricky Ponting
Ricky Ponting,Delhi Capitals,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,6,1,0,0.0,0.0,RT Ponting,Ricky Ponting
Ricky Ponting,Mumbai Indians,"Eden Gardens, Kolkata",1,19,1,0,19,0,0,0,31,1,0,61.29032258064516,19.0,RT Ponting,Ricky Ponting
Ricky Ponting,Pune Warriors India,"Wankhede Stadium, Mumbai",1,14,2,0,14,0,0,0,17,1,0,82.35294117647058,14.0,RT Ponting,Ricky Ponting
Ricky Ponting,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1,4,0,0,4,0,0,0,9,1,0,44.44444444444444,4.0,RT Ponting,Ricky Ponting
Ricky Ponting,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2,48,2,2,28,0,0,0,53,2,0,90.56603773584906,24.0,RT Ponting,Ricky Ponting
Ricky Ponting,Sunrisers Hyderabad,"Eden Gardens, Kolkata",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,RT Ponting,Ricky Ponting
Amit Singh,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,A Singh,Amit Singh
Amit Singh,Delhi Capitals,"Mangaung Oval, Bloemfontein",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,A Singh,Amit Singh
Amit Singh,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,A Singh,Amit Singh
Amit Singh,Kolkata Knight Riders,"Kingsmead, Durban",1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,A Singh,Amit Singh
Amit Singh,Mumbai Indians,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,A Singh,Amit Singh
Sandeep Sharma,Chennai Super Kings,Dubai International Cricket Stadium,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,4,0,1,25.0,1.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Delhi Capitals,Dubai International Cricket Stadium,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Delhi Capitals,"Sheikh Zayed Stadium, Abu Dhabi",1,2,0,0,2,0,0,0,4,0,1,50.0,2.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,3,0,0,2,0,0,0,4,0,2,75.0,3.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Gujarat Lions,"Saurashtra Cricket Association Stadium, Rajkot",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,2,0,0,2,0,0,0,5,0,1,40.0,2.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,1,0,0,1,0,0,0,1,0,2,100.0,1.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Kolkata Knight Riders,"Sheikh Zayed Stadium, Abu Dhabi",1,2,0,0,2,0,0,0,5,0,1,40.0,2.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Mumbai Indians,Sharjah Cricket Stadium,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,5,1,0,5,0,0,0,4,1,1,125.0,5.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Mumbai Indians,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Punjab Kings,Dubai International Cricket Stadium,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",1,8,1,0,8,0,0,0,6,0,1,133.33333333333331,8.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Rising Pune Supergiant,"Maharashtra Cricket Association Stadium, Pune",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,9,1,0,9,0,0,0,6,1,0,150.0,9.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2,12,1,0,7,0,0,0,14,1,1,85.71428571428571,12.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,5,0,0,5,0,0,0,4,0,1,125.0,5.0,Sandeep Sharma,Sandeep Sharma
Sandeep Sharma,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,1,0,0,1,0,0,0,2,0,2,50.0,1.0,Sandeep Sharma,Sandeep Sharma
Wanindu Hasaranga de Silva,Chennai Super Kings,"Dr DY Patil Sports Academy, Navi Mumbai",1,7,0,1,7,0,0,0,3,1,0,233.33333333333334,7.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Chennai Super Kings,Sharjah Cricket Stadium,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Navi Mumbai",1,4,1,0,4,0,0,0,3,1,0,133.33333333333331,4.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Kolkata Knight Riders,"Sheikh Zayed Stadium, Abu Dhabi",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Punjab Kings,"Brabourne Stadium, Mumbai",1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",1,18,2,0,18,0,0,0,13,1,0,138.46153846153845,18.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Rajasthan Royals,"Narendra Modi Stadium, Motera, Ahmedabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,PWH de Silva,Wanindu Hasaranga de Silva
Wanindu Hasaranga de Silva,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",1,8,1,0,8,0,0,0,19,1,0,42.10526315789473,8.0,PWH de Silva,Wanindu Hasaranga de Silva
Harry Gurney,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,5,0,1,20.0,1.0,HF Gurney,Harry Gurney
Bhanuka Rajapaksa,Chennai Super Kings,"Brabourne Stadium, Mumbai",1,9,0,1,9,0,0,0,5,1,0,180.0,9.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Chennai Super Kings,"Wankhede Stadium, Mumbai",1,42,2,2,42,0,0,0,32,1,0,131.25,42.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Delhi Capitals,"Dr DY Patil Sports Academy, Navi Mumbai",1,4,1,0,4,0,0,0,5,1,0,80.0,4.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Gujarat Titans,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,20,1,0,20,0,0,0,26,1,0,76.92307692307693,20.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Gujarat Titans,"Dr DY Patil Sports Academy, Navi Mumbai",1,40,5,1,40,0,0,0,28,1,0,142.85714285714286,40.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,50,5,2,50,1,0,0,32,1,0,156.25,50.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,31,3,3,31,0,0,0,9,1,0,344.44444444444446,31.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",1,9,1,0,9,0,0,0,7,1,0,128.57142857142858,9.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,27,2,2,27,0,0,0,18,1,0,150.0,27.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Navi Mumbai",1,43,2,4,43,0,0,0,22,1,0,195.45454545454547,43.0,PBB Rajapaksa,Bhanuka Rajapaksa
Bhanuka Rajapaksa,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,PBB Rajapaksa,Bhanuka Rajapaksa
Marcus Stoinis,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,21,0,1,21,0,0,0,18,1,0,116.66666666666667,21.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6,1,0,6,0,0,0,4,1,0,150.0,6.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Chennai Super Kings,"Wankhede Stadium, Mumbai",1,14,3,0,14,0,0,0,9,1,0,155.55555555555557,14.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Chennai Super Kings,Dubai International Cricket Stadium,1,5,1,0,5,0,0,0,3,0,1,166.66666666666669,5.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Chennai Super Kings,Sharjah Cricket Stadium,1,24,1,2,24,0,0,0,14,1,0,171.42857142857142,24.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",1,14,0,1,14,0,0,0,13,1,0,107.6923076923077,14.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,12,0,1,12,0,0,0,10,1,0,120.0,12.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Delhi Capitals,"Wankhede Stadium, Mumbai",1,17,1,1,17,0,0,0,16,0,1,106.25,17.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",1,15,0,1,15,0,0,0,17,1,0,88.23529411764706,15.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,32,1,2,32,0,0,0,24,0,1,133.33333333333331,32.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Delhi Capitals,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,74,5,2,52,1,0,0,59,1,1,125.42372881355932,74.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Gujarat Lions,"Saurashtra Cricket Association Stadium, Rajkot",2,34,3,1,27,0,0,0,26,2,0,130.76923076923077,17.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,33,4,0,33,0,0,0,22,1,0,150.0,33.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Gujarat Titans,"Narendra Modi Stadium, Motera, Ahmedabad",1,4,0,0,4,0,0,0,9,1,0,44.44444444444444,4.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",1,2,0,0,2,0,0,0,2,1,0,100.0,2.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,26,3,1,17,0,0,0,25,3,1,104.0,8.666666666666666,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",1,28,1,3,28,0,0,0,14,1,0,200.0,28.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Kolkata Knight Riders,Sharjah Cricket Stadium,2,19,1,0,18,0,0,0,26,2,0,73.07692307692307,9.5,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Kolkata Knight Riders,"Narendra Modi Stadium, Motera, Ahmedabad",1,6,1,0,6,0,0,0,3,0,1,200.0,6.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Kolkata Knight Riders,"Sheikh Zayed Stadium, Abu Dhabi",1,6,0,0,6,0,0,0,6,1,0,100.0,6.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",1,28,3,1,28,0,0,0,13,0,1,215.3846153846154,28.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,89,4,8,89,1,0,0,47,0,1,189.36170212765958,89.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",1,40,5,1,40,0,0,0,27,1,0,148.14814814814815,40.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Mumbai Indians,"Brabourne Stadium, Mumbai",1,10,0,1,10,0,0,0,9,1,0,111.11111111111111,10.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Mumbai Indians,"Wankhede Stadium, Mumbai",3,1,0,0,1,0,0,0,7,3,0,14.285714285714285,0.3333333333333333,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi",1,13,2,0,13,0,0,0,8,1,0,162.5,13.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Mumbai Indians,Dubai International Cricket Stadium,3,67,6,3,65,1,0,0,50,3,0,134.0,22.333333333333332,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Mumbai Indians,"Holkar Cricket Stadium, Indore",2,30,2,2,29,0,0,0,18,1,1,166.66666666666669,30.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,15,0,2,15,0,0,0,11,1,0,136.36363636363635,15.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,100,10,5,72,1,0,0,56,1,1,178.57142857142858,100.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Punjab Kings,"Wankhede Stadium, Mumbai",1,27,3,1,27,0,0,0,13,0,1,207.6923076923077,27.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Punjab Kings,Dubai International Cricket Stadium,2,62,7,3,53,1,0,0,31,2,0,200.0,31.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",1,46,2,3,46,0,0,0,34,0,1,135.29411764705884,46.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",3,63,4,1,31,0,0,0,60,2,1,105.0,31.5,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Rajasthan Royals,"Wankhede Stadium, Mumbai",2,38,2,4,38,0,0,0,22,1,1,172.72727272727272,38.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Rajasthan Royals,"Brabourne Stadium, Mumbai",1,27,1,2,27,0,0,0,17,1,0,158.8235294117647,27.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Rajasthan Royals,Sharjah Cricket Stadium,1,39,0,4,39,0,0,0,30,1,0,130.0,39.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Rajasthan Royals,Dubai International Cricket Stadium,1,18,1,0,18,0,0,0,19,1,0,94.73684210526315,18.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Rajasthan Royals,"Holkar Cricket Stadium, Indore",1,23,2,1,23,0,0,0,16,0,1,143.75,23.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2,76,6,6,65,1,0,0,39,2,0,194.87179487179486,38.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13,0,1,13,0,0,0,19,1,0,68.42105263157895,13.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Navi Mumbai",1,24,2,1,24,0,0,0,15,1,0,160.0,24.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"Eden Gardens, Kolkata",1,9,0,1,9,0,0,0,9,1,0,100.0,9.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"Narendra Modi Stadium, Motera, Ahmedabad",1,22,3,0,22,0,0,0,17,1,0,129.41176470588235,22.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,53,6,2,53,1,0,0,26,0,1,203.84615384615384,53.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"Sheikh Zayed Stadium, Abu Dhabi",1,10,0,1,10,0,0,0,5,0,1,200.0,10.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"Holkar Cricket Stadium, Indore",1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,34,3,1,34,0,0,0,22,0,1,154.54545454545453,34.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,10,2,0,10,0,0,0,13,0,1,76.92307692307693,10.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,40,2,3,40,0,0,0,25,1,0,160.0,40.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Sunrisers Hyderabad,"Sheikh Zayed Stadium, Abu Dhabi",2,49,6,1,38,0,0,0,36,2,0,136.11111111111111,24.5,MP Stoinis,Marcus Stoinis
Marcus Stoinis,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,5,1,0,5,0,0,0,6,1,0,83.33333333333334,5.0,MP Stoinis,Marcus Stoinis
Sumit Narwal,Chennai Super Kings,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,S Narwal,Sumit Narwal
Sumit Narwal,Delhi Capitals,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,23,4,0,23,0,0,0,15,1,0,153.33333333333334,23.0,S Narwal,Sumit Narwal
Sumit Narwal,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,12,2,0,12,0,0,0,9,1,0,133.33333333333331,12.0,S Narwal,Sumit Narwal
Sumit Narwal,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,S Narwal,Sumit Narwal
