_id,team_played,innings_type,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Jacques Kallis,"Brabourne Stadium, Mumbai",2nd_innings,1,66,10,0,66,1,0,0,55,0,1,120.0,66.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,2,30,5,0,19,0,0,0,41,2,0,73.17073170731707,15.0,JH Kallis,Jacques Kallis
Jacques Kallis,Dubai International Cricket Stadium,1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Eden Gardens, Kolkata",2nd_innings,10,232,25,4,79,1,0,0,224,8,2,103.57142857142858,29.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Eden Gardens, Kolkata",1st_innings,11,345,34,8,65,3,0,0,290,10,1,118.96551724137932,34.5,JH Kallis,Jacques Kallis
Jacques Kallis,"JSCA International Stadium Complex, Ranchi",2nd_innings,3,46,5,0,41,0,0,0,58,3,0,79.3103448275862,15.333333333333334,JH Kallis,Jacques Kallis
Jacques Kallis,"Kingsmead, Durban",1st_innings,2,89,9,2,62,1,0,0,68,2,0,130.88235294117646,44.5,JH Kallis,Jacques Kallis
Jacques Kallis,"Kingsmead, Durban",2nd_innings,2,23,2,0,23,0,0,0,26,2,0,88.46153846153845,11.5,JH Kallis,Jacques Kallis
Jacques Kallis,"M Chinnaswamy Stadium, Bengaluru",1st_innings,9,184,27,3,68,1,0,0,156,9,0,117.94871794871796,20.444444444444443,JH Kallis,Jacques Kallis
Jacques Kallis,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,7,204,20,7,89,1,0,0,161,5,2,126.70807453416148,40.8,JH Kallis,Jacques Kallis
Jacques Kallis,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,4,168,15,3,69,2,0,0,142,4,0,118.30985915492957,42.0,JH Kallis,Jacques Kallis
Jacques Kallis,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,2,57,8,0,52,1,0,0,54,2,0,105.55555555555556,28.5,JH Kallis,Jacques Kallis
Jacques Kallis,"Maharashtra Cricket Association Stadium, Pune",1st_innings,3,45,4,0,30,0,0,0,57,3,0,78.94736842105263,15.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Nehru Stadium, Kochi",2nd_innings,1,45,5,0,45,0,0,0,41,1,0,109.75609756097562,45.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Newlands, Cape Town",2nd_innings,1,15,3,0,15,0,0,0,14,1,0,107.14285714285714,15.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,3,40,3,1,30,0,0,0,39,2,1,102.56410256410255,20.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,2,54,6,0,30,0,0,0,60,2,0,90.0,27.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,31,6,0,31,0,0,0,25,1,0,124.0,31.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Sawai Mansingh Stadium, Jaipur",2nd_innings,5,105,9,2,80,1,0,0,106,4,1,99.05660377358491,26.25,JH Kallis,Jacques Kallis
Jacques Kallis,"Shaheed Veer Narayan Singh International Stadium, Raipur",1st_innings,1,12,2,0,12,0,0,0,15,1,0,80.0,12.0,JH Kallis,Jacques Kallis
Jacques Kallis,Sharjah Cricket Stadium,1st_innings,1,43,2,1,43,0,0,0,42,1,0,102.38095238095238,43.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Sheikh Zayed Stadium, Abu Dhabi",1st_innings,1,72,5,3,72,1,0,0,46,1,0,156.52173913043478,72.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Sheikh Zayed Stadium, Abu Dhabi",2nd_innings,2,22,3,0,13,0,0,0,28,2,0,78.57142857142857,11.0,JH Kallis,Jacques Kallis
Jacques Kallis,"St George's Park, Port Elizabeth",2nd_innings,2,36,7,0,24,0,0,0,29,2,0,124.13793103448276,18.0,JH Kallis,Jacques Kallis
Jacques Kallis,"St George's Park, Port Elizabeth",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,JH Kallis,Jacques Kallis
Jacques Kallis,"SuperSport Park, Centurion",1st_innings,2,15,0,1,10,0,0,0,21,2,0,71.42857142857143,7.5,JH Kallis,Jacques Kallis
Jacques Kallis,"SuperSport Park, Centurion",2nd_innings,1,32,4,1,32,0,0,0,34,1,0,94.11764705882352,32.0,JH Kallis,Jacques Kallis
Jacques Kallis,"The Wanderers Stadium, Johannesburg",2nd_innings,4,151,12,4,69,2,0,0,139,2,2,108.63309352517985,75.5,JH Kallis,Jacques Kallis
Jacques Kallis,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2nd_innings,1,27,1,0,27,0,0,0,37,1,0,72.97297297297297,27.0,JH Kallis,Jacques Kallis
Jacques Kallis,"Wankhede Stadium, Mumbai",2nd_innings,2,49,2,2,25,0,0,0,50,2,0,98.0,24.5,JH Kallis,Jacques Kallis
Jacques Kallis,"Wankhede Stadium, Mumbai",1st_innings,2,7,1,0,7,0,0,0,8,2,0,87.5,3.5,JH Kallis,Jacques Kallis
Shaun Pollock,"Arun Jaitley Stadium, Delhi",1st_innings,1,16,2,0,16,0,0,0,15,1,0,106.66666666666667,16.0,SM Pollock,Shaun Pollock
Shaun Pollock,"Dr DY Patil Sports Academy, Mumbai",1st_innings,2,64,5,4,33,0,0,0,46,2,0,139.1304347826087,32.0,SM Pollock,Shaun Pollock
Shaun Pollock,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,17,0,1,17,0,0,0,15,1,0,113.33333333333333,17.0,SM Pollock,Shaun Pollock
Shaun Pollock,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,22,2,1,22,0,0,0,21,1,0,104.76190476190477,22.0,SM Pollock,Shaun Pollock
Shaun Pollock,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,SM Pollock,Shaun Pollock
Shaun Pollock,"Wankhede Stadium, Mumbai",1st_innings,1,28,3,2,28,0,0,0,12,1,0,233.33333333333334,28.0,SM Pollock,Shaun Pollock
Shaun Pollock,"Wankhede Stadium, Mumbai",2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,SM Pollock,Shaun Pollock
Daniel Christian,"Arun Jaitley Stadium, Delhi",2nd_innings,2,9,0,0,6,0,0,0,14,2,0,64.28571428571429,4.5,DT Christian,Daniel Christian
Daniel Christian,"Arun Jaitley Stadium, Delhi",1st_innings,2,27,1,0,19,0,0,0,32,2,0,84.375,13.5,DT Christian,Daniel Christian
Daniel Christian,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,1,14,1,0,14,0,0,0,12,0,1,116.66666666666667,14.0,DT Christian,Daniel Christian
Daniel Christian,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2nd_innings,1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,DT Christian,Daniel Christian
Daniel Christian,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1st_innings,1,39,1,2,39,0,0,0,36,1,0,108.33333333333333,39.0,DT Christian,Daniel Christian
Daniel Christian,"Eden Gardens, Kolkata",2nd_innings,2,34,1,3,25,0,0,0,23,1,1,147.82608695652172,34.0,DT Christian,Daniel Christian
Daniel Christian,"Holkar Cricket Stadium, Indore",1st_innings,1,17,2,1,17,0,0,0,8,1,0,212.5,17.0,DT Christian,Daniel Christian
Daniel Christian,"M Chinnaswamy Stadium, Bengaluru",1st_innings,2,5,0,0,4,0,0,0,16,2,0,31.25,2.5,DT Christian,Daniel Christian
Daniel Christian,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,2,0,0,2,0,0,0,2,1,0,100.0,2.0,DT Christian,Daniel Christian
Daniel Christian,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,2,28,2,1,27,0,0,0,25,1,1,112.00000000000001,28.0,DT Christian,Daniel Christian
Daniel Christian,"Maharashtra Cricket Association Stadium, Pune",1st_innings,1,16,0,2,16,0,0,0,6,1,0,266.66666666666663,16.0,DT Christian,Daniel Christian
Daniel Christian,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,17,1,1,17,0,0,0,8,0,1,212.5,17.0,DT Christian,Daniel Christian
Daniel Christian,"Nehru Stadium, Kochi",1st_innings,1,9,0,0,9,0,0,0,11,1,0,81.81818181818183,9.0,DT Christian,Daniel Christian
Daniel Christian,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,2,37,1,3,24,0,0,0,23,2,0,160.8695652173913,18.5,DT Christian,Daniel Christian
Daniel Christian,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,7,104,7,4,30,0,0,0,78,5,2,133.33333333333331,20.8,DT Christian,Daniel Christian
Daniel Christian,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,3,26,1,1,21,0,0,0,23,2,1,113.04347826086956,13.0,DT Christian,Daniel Christian
Daniel Christian,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,29,2,1,29,0,0,0,19,0,1,152.63157894736844,29.0,DT Christian,Daniel Christian
Daniel Christian,"Wankhede Stadium, Mumbai",1st_innings,3,31,2,0,18,0,0,0,35,2,1,88.57142857142857,15.5,DT Christian,Daniel Christian
Ben Cutting,"Arun Jaitley Stadium, Delhi",1st_innings,2,2,0,0,2,0,0,0,5,2,0,40.0,1.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Arun Jaitley Stadium, Delhi",2nd_innings,2,45,3,3,37,0,0,0,27,2,0,166.66666666666669,22.5,BCJ Cutting,Ben Cutting
Ben Cutting,"Eden Gardens, Kolkata",1st_innings,1,24,1,3,24,0,0,0,9,1,0,266.66666666666663,24.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Eden Gardens, Kolkata",2nd_innings,1,15,1,1,15,0,0,0,10,1,0,150.0,15.0,BCJ Cutting,Ben Cutting
Ben Cutting,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,1,12,1,1,12,0,0,0,6,0,1,200.0,12.0,BCJ Cutting,Ben Cutting
Ben Cutting,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,39,3,4,39,0,0,0,15,0,1,260.0,39.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,18,0,2,18,0,0,0,11,0,1,163.63636363636365,18.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,2,25,1,2,16,0,0,0,15,1,1,166.66666666666669,25.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1st_innings,1,8,0,1,8,0,0,0,6,1,0,133.33333333333331,8.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,13,1,1,13,0,0,0,9,0,1,144.44444444444443,13.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Wankhede Stadium, Mumbai",2nd_innings,1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,BCJ Cutting,Ben Cutting
Ben Cutting,"Wankhede Stadium, Mumbai",1st_innings,3,34,4,1,20,0,0,0,24,2,1,141.66666666666669,17.0,BCJ Cutting,Ben Cutting
Ashton Turner,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,AJ Turner,Ashton Turner
Ashton Turner,"Sawai Mansingh Stadium, Jaipur",2nd_innings,2,3,0,0,3,0,0,0,8,1,1,37.5,3.0,AJ Turner,Ashton Turner
Ashton Turner,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,AJ Turner,Ashton Turner
Kusal Perera,"Arun Jaitley Stadium, Delhi",1st_innings,1,14,3,0,14,0,0,0,12,1,0,116.66666666666667,14.0,MDKJ Perera,Kusal Perera
Kusal Perera,"Maharashtra Cricket Association Stadium, Pune",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,MDKJ Perera,Kusal Perera
Chris Morris,"Arun Jaitley Stadium, Delhi",1st_innings,4,49,5,2,17,0,0,0,34,4,0,144.11764705882354,12.25,CH Morris,Chris Morris
Chris Morris,"Arun Jaitley Stadium, Delhi",2nd_innings,4,121,6,11,82,1,0,0,54,1,3,224.0740740740741,121.0,CH Morris,Chris Morris
Chris Morris,"Brabourne Stadium, Mumbai",2nd_innings,1,34,2,3,34,0,0,0,11,0,1,309.09090909090907,34.0,CH Morris,Chris Morris
Chris Morris,"Brabourne Stadium, Mumbai",1st_innings,1,4,0,0,4,0,0,0,5,1,0,80.0,4.0,CH Morris,Chris Morris
Chris Morris,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2nd_innings,1,20,2,1,20,0,0,0,16,1,0,125.0,20.0,CH Morris,Chris Morris
Chris Morris,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1st_innings,1,38,4,2,38,0,0,0,20,0,1,190.0,38.0,CH Morris,Chris Morris
Chris Morris,Dubai International Cricket Stadium,1st_innings,3,21,2,0,14,0,0,0,21,3,0,100.0,7.0,CH Morris,Chris Morris
Chris Morris,"Eden Gardens, Kolkata",2nd_innings,2,2,0,0,2,0,0,0,4,2,0,50.0,1.0,CH Morris,Chris Morris
Chris Morris,"Eden Gardens, Kolkata",1st_innings,2,22,3,0,11,0,0,0,19,2,0,115.78947368421053,11.0,CH Morris,Chris Morris
Chris Morris,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,2,4,0,0,4,0,0,0,8,2,0,50.0,2.0,CH Morris,Chris Morris
Chris Morris,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,CH Morris,Chris Morris
Chris Morris,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,6,29,0,1,16,0,0,0,22,1,5,131.8181818181818,29.0,CH Morris,Chris Morris
Chris Morris,"Maharashtra Cricket Association Stadium, Pune",1st_innings,2,44,4,3,38,0,0,0,17,0,2,258.8235294117647,44.0,CH Morris,Chris Morris
Chris Morris,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,CH Morris,Chris Morris
Chris Morris,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,2,17,0,1,17,0,0,0,13,1,1,130.76923076923077,17.0,CH Morris,Chris Morris
Chris Morris,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,2,29,1,1,27,0,0,0,21,1,1,138.0952380952381,29.0,CH Morris,Chris Morris
Chris Morris,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,1,4,0,0,4,0,0,0,8,1,0,50.0,4.0,CH Morris,Chris Morris
Chris Morris,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,CH Morris,Chris Morris
Chris Morris,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1st_innings,1,3,0,0,3,0,0,0,3,0,1,100.0,3.0,CH Morris,Chris Morris
Chris Morris,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,17,2,1,17,0,0,0,7,0,1,242.85714285714283,17.0,CH Morris,Chris Morris
Chris Morris,"Shaheed Veer Narayan Singh International Stadium, Raipur",1st_innings,1,27,3,0,27,0,0,0,18,0,1,150.0,27.0,CH Morris,Chris Morris
Chris Morris,Sharjah Cricket Stadium,2nd_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,CH Morris,Chris Morris
Chris Morris,Sharjah Cricket Stadium,1st_innings,2,28,1,3,25,0,0,0,12,1,1,233.33333333333334,28.0,CH Morris,Chris Morris
Chris Morris,"Sheikh Zayed Stadium, Abu Dhabi",1st_innings,2,4,1,0,4,0,0,0,4,2,0,100.0,2.0,CH Morris,Chris Morris
Chris Morris,"Wankhede Stadium, Mumbai",1st_innings,1,10,0,1,10,0,0,0,7,1,0,142.85714285714286,10.0,CH Morris,Chris Morris
Chris Morris,"Wankhede Stadium, Mumbai",2nd_innings,5,91,5,5,52,1,0,0,69,2,3,131.8840579710145,45.5,CH Morris,Chris Morris
David Wiese,"Eden Gardens, Kolkata",2nd_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,D Wiese,David Wiese
David Wiese,"Eden Gardens, Kolkata",1st_innings,1,8,0,1,8,0,0,0,6,0,1,133.33333333333331,8.0,D Wiese,David Wiese
David Wiese,"JSCA International Stadium Complex, Ranchi",1st_innings,1,12,0,1,12,0,0,0,7,1,0,171.42857142857142,12.0,D Wiese,David Wiese
David Wiese,"M Chinnaswamy Stadium, Bengaluru",1st_innings,2,17,0,2,12,0,0,0,7,0,2,242.85714285714283,17.0,D Wiese,David Wiese
David Wiese,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,4,89,10,3,47,0,0,0,60,2,2,148.33333333333334,44.5,D Wiese,David Wiese
David Wiese,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,17,2,0,17,0,0,0,14,1,0,121.42857142857142,17.0,D Wiese,David Wiese
David Wiese,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,4,0,0,4,0,0,0,5,0,1,80.0,4.0,D Wiese,David Wiese
Uday Kaul,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,U Kaul,Uday Kaul
Mayank Markande,"Arun Jaitley Stadium, Delhi",2nd_innings,1,3,0,0,3,0,0,0,10,1,0,30.0,3.0,M Markande,Mayank Markande
Mayank Markande,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,6,1,0,6,0,0,0,5,1,0,120.0,6.0,M Markande,Mayank Markande
Mayank Markande,"Narendra Modi Stadium, Motera, Ahmedabad",2nd_innings,1,18,2,1,18,0,0,0,9,0,1,200.0,18.0,M Markande,Mayank Markande
Mayank Markande,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,M Markande,Mayank Markande
Mayank Markande,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,2,3,0,0,2,0,0,0,4,0,2,75.0,3.0,M Markande,Mayank Markande
Mayank Markande,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,1,6,1,0,6,0,0,0,3,0,1,200.0,6.0,M Markande,Mayank Markande
Mayank Markande,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,M Markande,Mayank Markande
Mayank Markande,"Wankhede Stadium, Mumbai",1st_innings,2,11,1,0,7,0,0,0,8,0,2,137.5,11.0,M Markande,Mayank Markande
Mayank Markande,"Wankhede Stadium, Mumbai",2nd_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,M Markande,Mayank Markande
Aniket Choudhary,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,15,1,0,15,0,0,0,12,0,1,125.0,15.0,A Choudhary,Aniket Choudhary
Aniket Choudhary,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,1,4,0,0,4,0,0,0,6,1,0,66.66666666666666,4.0,A Choudhary,Aniket Choudhary
Aniket Choudhary,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,6,0,1,6,0,0,0,2,0,1,300.0,6.0,A Choudhary,Aniket Choudhary
Bipul Sharma,"Arun Jaitley Stadium, Delhi",1st_innings,1,14,0,2,14,0,0,0,6,0,1,233.33333333333334,14.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Arun Jaitley Stadium, Delhi",2nd_innings,1,27,0,3,27,0,0,0,11,0,1,245.45454545454547,27.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Barabati Stadium, Cuttack",2nd_innings,1,8,1,0,8,0,0,0,6,0,1,133.33333333333331,8.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Eden Gardens, Kolkata",2nd_innings,2,22,2,1,21,0,0,0,16,1,1,137.5,22.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Eden Gardens, Kolkata",1st_innings,2,28,1,1,16,0,0,0,23,1,1,121.73913043478262,28.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"M Chinnaswamy Stadium, Bengaluru",1st_innings,2,7,1,0,5,0,0,0,6,1,1,116.66666666666667,7.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,7,1,0,7,0,0,0,5,1,0,140.0,7.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,35,3,2,35,0,0,0,18,0,1,194.44444444444443,35.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,1,6,0,0,6,0,0,0,4,0,1,150.0,6.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,8,0,0,8,0,0,0,7,1,0,114.28571428571428,8.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,1,5,0,0,5,0,0,0,5,1,0,100.0,5.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,18,2,0,18,0,0,0,13,1,0,138.46153846153845,18.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,Bipul Sharma,Bipul Sharma
Bipul Sharma,"Wankhede Stadium, Mumbai",2nd_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,Bipul Sharma,Bipul Sharma
Rishi Dhawan,"Arun Jaitley Stadium, Delhi",1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Arun Jaitley Stadium, Delhi",2nd_innings,1,8,1,0,8,0,0,0,5,0,1,160.0,8.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Barabati Stadium, Cuttack",1st_innings,1,4,0,0,4,0,0,0,6,1,0,66.66666666666666,4.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Brabourne Stadium, Mumbai",1st_innings,1,7,0,1,7,0,0,0,3,1,0,233.33333333333334,7.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Dr DY Patil Sports Academy, Navi Mumbai",2nd_innings,1,4,0,0,4,0,0,0,13,1,0,30.76923076923077,4.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1st_innings,1,11,0,1,11,0,0,0,4,0,1,275.0,11.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,Dubai International Cricket Stadium,2nd_innings,1,23,3,0,23,0,0,0,22,0,1,104.54545454545455,23.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Eden Gardens, Kolkata",1st_innings,2,22,1,1,19,0,0,0,14,2,0,157.14285714285714,11.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Eden Gardens, Kolkata",2nd_innings,2,18,1,1,14,0,0,0,17,1,1,105.88235294117648,18.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2nd_innings,1,14,2,0,14,0,0,0,15,1,0,93.33333333333333,14.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,21,3,1,21,0,0,0,22,0,1,95.45454545454545,21.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Maharashtra Cricket Association Stadium, Pune",1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,4,41,3,2,25,0,0,0,31,1,3,132.25806451612902,41.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,4,0,0,4,0,0,0,6,1,0,66.66666666666666,4.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,1,3,0,0,3,0,0,0,2,0,1,150.0,3.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Sheikh Zayed Stadium, Abu Dhabi",1st_innings,1,19,2,0,19,0,0,0,18,0,1,105.55555555555556,19.0,R Dhawan,Rishi Dhawan
Rishi Dhawan,"Wankhede Stadium, Mumbai",1st_innings,2,11,2,0,6,0,0,0,8,1,1,137.5,11.0,R Dhawan,Rishi Dhawan
Musavir Khote,"Dr DY Patil Sports Academy, Mumbai",1st_innings,1,7,1,0,7,0,0,0,10,0,1,70.0,7.0,MA Khote,Musavir Khote
Musavir Khote,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,9,0,1,9,0,0,0,5,1,0,180.0,9.0,MA Khote,Musavir Khote
Musavir Khote,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,8,1,0,8,0,0,0,7,1,0,114.28571428571428,8.0,MA Khote,Musavir Khote
Matthew Wade,"Arun Jaitley Stadium, Delhi",1st_innings,1,8,0,0,8,0,0,0,9,1,0,88.88888888888889,8.0,MS Wade,Matthew Wade
Matthew Wade,"Arun Jaitley Stadium, Delhi",2nd_innings,1,11,0,0,11,0,0,0,20,1,0,55.00000000000001,11.0,MS Wade,Matthew Wade
Matthew Wade,"Brabourne Stadium, Mumbai",2nd_innings,1,6,1,0,6,0,0,0,7,1,0,85.71428571428571,6.0,MS Wade,Matthew Wade
Matthew Wade,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,MS Wade,Matthew Wade
Matthew Wade,"Dr DY Patil Sports Academy, Navi Mumbai",1st_innings,2,31,6,0,19,0,0,0,25,2,0,124.0,15.5,MS Wade,Matthew Wade
Matthew Wade,"Eden Gardens, Kolkata",2nd_innings,1,35,6,0,35,0,0,0,30,1,0,116.66666666666667,35.0,MS Wade,Matthew Wade
Matthew Wade,"Maharashtra Cricket Association Stadium, Pune",1st_innings,2,11,2,0,10,0,0,0,9,2,0,122.22222222222223,5.5,MS Wade,Matthew Wade
Matthew Wade,"Narendra Modi Stadium, Motera, Ahmedabad",2nd_innings,1,8,0,1,8,0,0,0,10,1,0,80.0,8.0,MS Wade,Matthew Wade
Matthew Wade,"Wankhede Stadium, Mumbai",2nd_innings,2,50,6,0,30,0,0,0,44,2,0,113.63636363636364,25.0,MS Wade,Matthew Wade
Matthew Wade,"Wankhede Stadium, Mumbai",1st_innings,1,16,2,1,16,0,0,0,13,1,0,123.07692307692308,16.0,MS Wade,Matthew Wade
