_id,team_played,innings_type,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Sikandar Raza,Delhi Capitals,1st_innings,1,11,0,1,11,0,0,0,7,0,1,157.14285714285714,11.0,Sikandar Raza,Sikandar Raza
Sikandar Raza,Kolkata Knight Riders,1st_innings,1,16,1,1,16,0,0,0,13,1,0,123.07692307692308,16.0,Sikandar Raza,Sikandar Raza
Sikandar Raza,Lucknow Super Giants,2nd_innings,2,93,8,4,57,1,0,0,63,2,0,147.61904761904762,46.5,Sikandar Raza,Sikandar Raza
Sikandar Raza,Rajasthan Royals,1st_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,Sikandar Raza,Sikandar Raza
Sikandar Raza,Sunrisers Hyderabad,1st_innings,1,5,0,0,5,0,0,0,6,1,0,83.33333333333334,5.0,Sikandar Raza,Sikandar Raza
Herschelle Gibbs,Chennai Super Kings,1st_innings,2,53,7,1,45,0,0,0,46,2,0,115.21739130434783,26.5,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Chennai Super Kings,2nd_innings,4,97,8,3,69,1,0,0,94,3,1,103.19148936170212,32.333333333333336,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Delhi Capitals,1st_innings,2,31,2,2,31,0,0,0,30,2,0,103.33333333333334,15.5,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Delhi Capitals,2nd_innings,2,22,1,2,22,0,0,0,24,2,0,91.66666666666666,11.0,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Kolkata Knight Riders,1st_innings,1,66,7,2,66,1,0,0,58,0,1,113.79310344827587,66.0,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Kolkata Knight Riders,2nd_innings,6,158,17,2,50,1,0,0,160,5,1,98.75,31.6,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Mumbai Indians,2nd_innings,2,44,6,2,27,0,0,0,31,2,0,141.93548387096774,22.0,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Mumbai Indians,1st_innings,2,58,6,2,58,1,0,0,49,2,0,118.36734693877551,29.0,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Punjab Kings,1st_innings,4,87,6,3,44,0,0,0,79,4,0,110.12658227848102,21.75,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Punjab Kings,2nd_innings,1,26,3,0,26,0,0,0,37,1,0,70.27027027027027,26.0,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Rajasthan Royals,1st_innings,3,52,5,2,25,0,0,0,44,3,0,118.18181818181819,17.333333333333332,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Royal Challengers Bangalore,2nd_innings,3,67,4,4,60,1,0,0,56,3,0,119.64285714285714,22.333333333333332,HH Gibbs,Herschelle Gibbs
Herschelle Gibbs,Royal Challengers Bangalore,1st_innings,4,125,11,6,53,1,0,0,99,3,1,126.26262626262626,41.666666666666664,HH Gibbs,Herschelle Gibbs
Liam Plunkett,Punjab Kings,2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,LE Plunkett,Liam Plunkett
Liam Plunkett,Rajasthan Royals,1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,LE Plunkett,Liam Plunkett
AB de Villiers,Chennai Super Kings,1st_innings,16,356,26,18,105,2,1,0,226,15,1,157.52212389380531,23.733333333333334,AB de Villiers,AB de Villiers
AB de Villiers,Chennai Super Kings,2nd_innings,9,176,16,7,65,1,0,0,128,8,1,137.5,22.0,AB de Villiers,AB de Villiers
AB de Villiers,Delhi Capitals,2nd_innings,8,264,23,14,90,2,0,0,169,6,2,156.2130177514793,44.0,AB de Villiers,AB de Villiers
AB de Villiers,Delhi Capitals,1st_innings,7,311,26,14,75,3,0,0,188,4,3,165.4255319148936,77.75,AB de Villiers,AB de Villiers
AB de Villiers,Gujarat Lions,1st_innings,3,154,12,12,129,0,1,0,79,2,1,194.9367088607595,77.0,AB de Villiers,AB de Villiers
AB de Villiers,Gujarat Lions,2nd_innings,1,79,5,5,79,1,0,0,47,0,1,168.08510638297872,79.0,AB de Villiers,AB de Villiers
AB de Villiers,Kochi Tuskers Kerala,2nd_innings,1,54,1,5,54,1,0,0,40,0,1,135.0,54.0,AB de Villiers,AB de Villiers
AB de Villiers,Kolkata Knight Riders,1st_innings,9,309,24,19,76,3,0,0,168,7,2,183.92857142857142,44.142857142857146,AB de Villiers,AB de Villiers
AB de Villiers,Kolkata Knight Riders,2nd_innings,12,213,22,6,59,1,0,0,169,8,4,126.03550295857988,26.625,AB de Villiers,AB de Villiers
AB de Villiers,Mumbai Indians,1st_innings,12,477,42,22,133,2,1,0,312,9,3,152.8846153846154,53.0,AB de Villiers,AB de Villiers
AB de Villiers,Mumbai Indians,2nd_innings,12,308,29,14,70,2,0,0,218,9,3,141.28440366972478,34.22222222222222,AB de Villiers,AB de Villiers
AB de Villiers,Pune Warriors India,1st_innings,4,116,10,7,50,1,0,0,55,2,2,210.90909090909088,58.0,AB de Villiers,AB de Villiers
AB de Villiers,Pune Warriors India,2nd_innings,1,33,2,3,33,0,0,0,14,0,1,235.71428571428572,33.0,AB de Villiers,AB de Villiers
AB de Villiers,Punjab Kings,1st_innings,13,423,25,30,89,3,0,0,248,8,5,170.56451612903226,52.875,AB de Villiers,AB de Villiers
AB de Villiers,Punjab Kings,2nd_innings,10,313,23,14,59,4,0,0,225,9,1,139.11111111111111,34.77777777777778,AB de Villiers,AB de Villiers
AB de Villiers,Rajasthan Royals,2nd_innings,10,276,27,8,57,3,0,0,206,6,4,133.98058252427185,46.0,AB de Villiers,AB de Villiers
AB de Villiers,Rajasthan Royals,1st_innings,10,376,28,16,79,5,0,0,237,8,2,158.64978902953587,47.0,AB de Villiers,AB de Villiers
AB de Villiers,Rising Pune Supergiant,2nd_innings,3,33,1,2,29,0,0,0,41,3,0,80.48780487804879,11.0,AB de Villiers,AB de Villiers
AB de Villiers,Rising Pune Supergiant,1st_innings,1,83,6,4,83,1,0,0,46,1,0,180.43478260869566,83.0,AB de Villiers,AB de Villiers
AB de Villiers,Royal Challengers Bangalore,1st_innings,2,73,6,0,45,0,0,0,64,2,0,114.0625,36.5,AB de Villiers,AB de Villiers
AB de Villiers,Royal Challengers Bangalore,2nd_innings,2,42,1,0,21,0,0,0,48,2,0,87.5,21.0,AB de Villiers,AB de Villiers
AB de Villiers,Sunrisers Hyderabad,2nd_innings,14,265,18,15,89,1,0,0,190,11,3,139.4736842105263,24.09090909090909,AB de Villiers,AB de Villiers
AB de Villiers,Sunrisers Hyderabad,1st_innings,10,428,40,16,82,4,0,0,285,10,0,150.17543859649123,42.8,AB de Villiers,AB de Villiers
Niraj Patel,Chennai Super Kings,2nd_innings,1,2,0,0,2,0,0,0,11,1,0,18.181818181818183,2.0,NK Patel,Niraj Patel
Niraj Patel,Delhi Capitals,2nd_innings,1,4,1,0,4,0,0,0,2,0,1,200.0,4.0,NK Patel,Niraj Patel
Niraj Patel,Kolkata Knight Riders,1st_innings,1,14,1,0,14,0,0,0,22,1,0,63.63636363636363,14.0,NK Patel,Niraj Patel
Niraj Patel,Mumbai Indians,2nd_innings,1,40,2,1,40,0,0,0,29,0,1,137.93103448275863,40.0,NK Patel,Niraj Patel
Niraj Patel,Punjab Kings,2nd_innings,1,57,10,0,57,1,0,0,39,1,0,146.15384615384613,57.0,NK Patel,Niraj Patel
Niraj Patel,Royal Challengers Bangalore,2nd_innings,1,4,0,0,4,0,0,0,16,1,0,25.0,4.0,NK Patel,Niraj Patel
Farhaan Behardien,Rising Pune Supergiant,1st_innings,1,5,1,0,5,0,0,0,5,1,0,100.0,5.0,F Behardien,Farhaan Behardien
Farhaan Behardien,Royal Challengers Bangalore,2nd_innings,2,9,1,0,9,0,0,0,8,1,1,112.5,9.0,F Behardien,Farhaan Behardien
Sunny Gupta,Chennai Super Kings,2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Sunny Gupta,Sunny Gupta
Sreesanth,Chennai Super Kings,2nd_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,S Sreesanth,Sreesanth
Sreesanth,Chennai Super Kings,1st_innings,1,0,0,0,0,0,0,0,2,0,1,0.0,0.0,S Sreesanth,Sreesanth
Sreesanth,Delhi Capitals,1st_innings,2,15,2,0,15,0,0,0,14,0,2,107.14285714285714,15.0,S Sreesanth,Sreesanth
Sreesanth,Delhi Capitals,2nd_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,S Sreesanth,Sreesanth
Sreesanth,Kolkata Knight Riders,1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,S Sreesanth,Sreesanth
Sreesanth,Mumbai Indians,1st_innings,2,1,0,0,1,0,0,0,11,1,1,9.090909090909092,1.0,S Sreesanth,Sreesanth
Sreesanth,Pune Warriors India,1st_innings,1,1,0,0,1,0,0,0,6,1,0,16.666666666666664,1.0,S Sreesanth,Sreesanth
Sreesanth,Rajasthan Royals,2nd_innings,2,4,1,0,4,0,0,0,10,0,2,40.0,4.0,S Sreesanth,Sreesanth
Sreesanth,Royal Challengers Bangalore,1st_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,S Sreesanth,Sreesanth
Sreesanth,Sunrisers Hyderabad,2nd_innings,2,12,3,0,12,0,0,0,6,0,2,200.0,12.0,S Sreesanth,Sreesanth
Josh Hazlewood,Chennai Super Kings,2nd_innings,1,7,0,0,7,0,0,0,7,0,1,100.0,7.0,JR Hazlewood,Josh Hazlewood
Josh Hazlewood,Lucknow Super Giants,1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,JR Hazlewood,Josh Hazlewood
Josh Hazlewood,Punjab Kings,2nd_innings,1,7,1,0,7,0,0,0,4,0,1,175.0,7.0,JR Hazlewood,Josh Hazlewood
Josh Hazlewood,Rajasthan Royals,2nd_innings,1,0,0,0,0,0,0,0,2,0,1,0.0,0.0,JR Hazlewood,Josh Hazlewood
Josh Hazlewood,Rajasthan Royals,1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,JR Hazlewood,Josh Hazlewood
Josh Hazlewood,Sunrisers Hyderabad,1st_innings,1,3,0,0,3,0,0,0,11,0,1,27.27272727272727,3.0,JR Hazlewood,Josh Hazlewood
Jacob Oram,Delhi Capitals,1st_innings,1,3,0,0,3,0,0,0,7,1,0,42.857142857142854,3.0,JDP Oram,Jacob Oram
Jacob Oram,Kochi Tuskers Kerala,1st_innings,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,JDP Oram,Jacob Oram
Jacob Oram,Mumbai Indians,2nd_innings,1,8,0,1,8,0,0,0,6,1,0,133.33333333333331,8.0,JDP Oram,Jacob Oram
Jacob Oram,Mumbai Indians,1st_innings,1,5,1,0,5,0,0,0,2,0,1,250.0,5.0,JDP Oram,Jacob Oram
Jacob Oram,Punjab Kings,1st_innings,2,30,1,1,17,0,0,0,31,2,0,96.7741935483871,15.0,JDP Oram,Jacob Oram
Jacob Oram,Rajasthan Royals,1st_innings,1,2,0,0,2,0,0,0,6,1,0,33.33333333333333,2.0,JDP Oram,Jacob Oram
Jacob Oram,Rajasthan Royals,2nd_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,JDP Oram,Jacob Oram
Jacob Oram,Royal Challengers Bangalore,1st_innings,3,16,0,1,9,0,0,0,22,2,1,72.72727272727273,8.0,JDP Oram,Jacob Oram
Jacob Oram,Sunrisers Hyderabad,1st_innings,1,41,4,2,41,0,0,0,29,0,1,141.3793103448276,41.0,JDP Oram,Jacob Oram
Umesh Yadav,Chennai Super Kings,2nd_innings,5,18,0,1,12,0,0,0,23,4,1,78.26086956521739,4.5,UT Yadav,Umesh Yadav
Umesh Yadav,Chennai Super Kings,1st_innings,4,3,0,0,1,0,0,0,17,3,1,17.647058823529413,1.0,UT Yadav,Umesh Yadav
Umesh Yadav,Delhi Capitals,1st_innings,2,3,0,0,3,0,0,0,6,1,1,50.0,3.0,UT Yadav,Umesh Yadav
Umesh Yadav,Delhi Capitals,2nd_innings,3,2,0,0,2,0,0,0,4,2,1,50.0,1.0,UT Yadav,Umesh Yadav
Umesh Yadav,Gujarat Titans,2nd_innings,2,20,1,1,15,0,0,0,21,0,2,95.23809523809523,20.0,UT Yadav,Umesh Yadav
Umesh Yadav,Kolkata Knight Riders,1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,UT Yadav,Umesh Yadav
Umesh Yadav,Kolkata Knight Riders,2nd_innings,2,2,0,0,1,0,0,0,2,0,2,100.0,2.0,UT Yadav,Umesh Yadav
Umesh Yadav,Lucknow Super Giants,2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,UT Yadav,Umesh Yadav
Umesh Yadav,Mumbai Indians,1st_innings,4,3,0,0,2,0,0,0,10,1,3,30.0,3.0,UT Yadav,Umesh Yadav
Umesh Yadav,Mumbai Indians,2nd_innings,4,15,2,0,5,0,0,0,12,1,3,125.0,15.0,UT Yadav,Umesh Yadav
Umesh Yadav,Pune Warriors India,2nd_innings,1,8,0,0,8,0,0,0,9,0,1,88.88888888888889,8.0,UT Yadav,Umesh Yadav
Umesh Yadav,Punjab Kings,2nd_innings,3,2,0,0,2,0,0,0,6,2,1,33.33333333333333,1.0,UT Yadav,Umesh Yadav
Umesh Yadav,Rajasthan Royals,2nd_innings,3,45,5,3,24,0,0,0,21,2,1,214.28571428571428,22.5,UT Yadav,Umesh Yadav
Umesh Yadav,Rajasthan Royals,1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,UT Yadav,Umesh Yadav
Umesh Yadav,Rising Pune Supergiant,1st_innings,1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,UT Yadav,Umesh Yadav
Umesh Yadav,Rising Pune Supergiant,2nd_innings,1,7,0,1,7,0,0,0,2,0,1,350.0,7.0,UT Yadav,Umesh Yadav
Umesh Yadav,Royal Challengers Bangalore,1st_innings,3,26,3,1,18,0,0,0,18,1,2,144.44444444444443,26.0,UT Yadav,Umesh Yadav
Umesh Yadav,Royal Challengers Bangalore,2nd_innings,2,4,1,0,4,0,0,0,3,1,1,133.33333333333331,4.0,UT Yadav,Umesh Yadav
Umesh Yadav,Sunrisers Hyderabad,2nd_innings,4,27,3,1,14,0,0,0,18,1,3,150.0,27.0,UT Yadav,Umesh Yadav
Umesh Yadav,Sunrisers Hyderabad,1st_innings,3,9,1,0,6,0,0,0,11,0,3,81.81818181818183,9.0,UT Yadav,Umesh Yadav
Anirudh Singh,Kolkata Knight Riders,2nd_innings,1,14,1,0,14,0,0,0,14,1,0,100.0,14.0,Anirudh Singh,Anirudh Singh
Anirudh Singh,Punjab Kings,1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Anirudh Singh,Anirudh Singh
Anirudh Singh,Rajasthan Royals,2nd_innings,1,9,1,0,9,0,0,0,12,1,0,75.0,9.0,Anirudh Singh,Anirudh Singh
Anirudh Singh,Royal Challengers Bangalore,1st_innings,1,40,4,1,40,0,0,0,39,1,0,102.56410256410255,40.0,Anirudh Singh,Anirudh Singh
Ramesh Powar,Chennai Super Kings,1st_innings,2,30,4,1,28,0,0,0,22,0,2,136.36363636363635,30.0,RR Powar,Ramesh Powar
Ramesh Powar,Chennai Super Kings,2nd_innings,1,7,1,0,7,0,0,0,5,0,1,140.0,7.0,RR Powar,Ramesh Powar
Ramesh Powar,Delhi Capitals,2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,RR Powar,Ramesh Powar
Ramesh Powar,Delhi Capitals,1st_innings,1,3,0,0,3,0,0,0,7,1,0,42.857142857142854,3.0,RR Powar,Ramesh Powar
Ramesh Powar,Kolkata Knight Riders,1st_innings,1,3,0,0,3,0,0,0,6,0,1,50.0,3.0,RR Powar,Ramesh Powar
Ramesh Powar,Mumbai Indians,1st_innings,1,10,1,0,10,0,0,0,10,1,0,100.0,10.0,RR Powar,Ramesh Powar
Ramesh Powar,Rajasthan Royals,2nd_innings,1,6,0,0,6,0,0,0,7,0,1,85.71428571428571,6.0,RR Powar,Ramesh Powar
Ramesh Powar,Royal Challengers Bangalore,1st_innings,1,8,0,0,8,0,0,0,6,0,1,133.33333333333331,8.0,RR Powar,Ramesh Powar
Ramesh Powar,Royal Challengers Bangalore,2nd_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,RR Powar,Ramesh Powar
Ronit More,Kolkata Knight Riders,1st_innings,1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,RG More,Ronit More
Siddhesh Lad,Punjab Kings,2nd_innings,1,15,1,1,15,0,0,0,13,1,0,115.38461538461537,15.0,SD Lad,Siddhesh Lad
Dishant Yagnik,Chennai Super Kings,1st_innings,4,22,3,0,10,0,0,0,22,1,3,100.0,22.0,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Chennai Super Kings,2nd_innings,1,3,0,0,3,0,0,0,7,1,0,42.857142857142854,3.0,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Kolkata Knight Riders,1st_innings,2,26,3,1,16,0,0,0,17,2,0,152.94117647058823,13.0,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Mumbai Indians,1st_innings,3,71,10,1,34,0,0,0,44,2,1,161.36363636363635,35.5,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Mumbai Indians,2nd_innings,1,10,1,0,10,0,0,0,14,1,0,71.42857142857143,10.0,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Pune Warriors India,1st_innings,1,12,2,0,12,0,0,0,8,1,0,150.0,12.0,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Punjab Kings,2nd_innings,1,10,1,0,10,0,0,0,9,0,1,111.11111111111111,10.0,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Royal Challengers Bangalore,1st_innings,2,7,1,0,5,0,0,0,9,1,1,77.77777777777779,7.0,DH Yagnik,Dishant Yagnik
Dishant Yagnik,Sunrisers Hyderabad,2nd_innings,2,9,2,0,9,0,0,0,7,1,1,128.57142857142858,9.0,DH Yagnik,Dishant Yagnik
Anustup Majumdar,Kolkata Knight Riders,2nd_innings,1,17,0,0,17,0,0,0,22,1,0,77.27272727272727,17.0,AP Majumdar,Anustup Majumdar
Anustup Majumdar,Rajasthan Royals,1st_innings,1,30,1,2,30,0,0,0,20,1,0,150.0,30.0,AP Majumdar,Anustup Majumdar
Anustup Majumdar,Rajasthan Royals,2nd_innings,1,9,2,0,9,0,0,0,8,1,0,112.5,9.0,AP Majumdar,Anustup Majumdar
Anustup Majumdar,Royal Challengers Bangalore,2nd_innings,1,31,4,0,31,0,0,0,26,1,0,119.23076923076923,31.0,AP Majumdar,Anustup Majumdar
Adam Gilchrist,Chennai Super Kings,1st_innings,3,52,6,3,38,0,0,0,31,3,0,167.74193548387098,17.333333333333332,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Chennai Super Kings,2nd_innings,7,203,25,8,64,2,0,0,145,6,1,140.0,33.833333333333336,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Delhi Capitals,2nd_innings,5,211,27,11,85,2,0,0,113,5,0,186.72566371681415,42.2,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Delhi Capitals,1st_innings,7,110,17,4,42,0,0,0,84,7,0,130.95238095238096,15.714285714285714,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Kochi Tuskers Kerala,2nd_innings,1,9,1,0,9,0,0,0,15,1,0,60.0,9.0,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Kolkata Knight Riders,1st_innings,6,128,12,4,40,0,0,0,127,5,1,100.78740157480314,25.6,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Kolkata Knight Riders,2nd_innings,5,143,17,5,54,1,0,0,99,5,0,144.44444444444443,28.6,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Mumbai Indians,1st_innings,4,93,8,5,35,0,0,0,84,4,0,110.71428571428572,23.25,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Mumbai Indians,2nd_innings,5,141,12,11,109,0,1,0,81,4,1,174.07407407407408,35.25,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Pune Warriors India,2nd_innings,4,46,7,1,21,0,0,0,41,4,0,112.19512195121952,11.5,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Pune Warriors India,1st_innings,2,4,0,0,3,0,0,0,11,2,0,36.36363636363637,2.0,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Punjab Kings,1st_innings,4,109,13,4,50,1,0,0,76,4,0,143.42105263157893,27.25,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Punjab Kings,2nd_innings,2,32,6,1,23,0,0,0,18,2,0,177.77777777777777,16.0,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Rajasthan Royals,1st_innings,8,194,27,5,61,1,0,0,157,8,0,123.56687898089172,24.25,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Rajasthan Royals,2nd_innings,2,61,6,4,34,0,0,0,35,2,0,174.28571428571428,30.5,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Royal Challengers Bangalore,2nd_innings,5,142,17,5,85,1,0,0,103,4,1,137.8640776699029,35.5,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Royal Challengers Bangalore,1st_innings,6,227,19,16,106,1,1,0,145,6,0,156.55172413793105,37.833333333333336,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Sunrisers Hyderabad,1st_innings,1,26,4,0,26,0,0,0,25,1,0,104.0,26.0,AC Gilchrist,Adam Gilchrist
Adam Gilchrist,Sunrisers Hyderabad,2nd_innings,3,138,15,5,61,2,0,0,105,3,0,131.42857142857142,46.0,AC Gilchrist,Adam Gilchrist
Doug Bracewell,Royal Challengers Bangalore,2nd_innings,1,12,1,0,12,0,0,0,9,0,1,133.33333333333331,12.0,DAJ Bracewell,Doug Bracewell
Devdutt Padikkal,Chennai Super Kings,1st_innings,5,190,19,5,70,1,0,0,144,4,1,131.94444444444443,47.5,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Chennai Super Kings,2nd_innings,2,37,4,2,34,0,0,0,24,2,0,154.16666666666669,18.5,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Delhi Capitals,1st_innings,4,169,21,4,54,2,0,0,120,4,0,140.83333333333334,42.25,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Delhi Capitals,2nd_innings,2,4,0,0,4,0,0,0,7,2,0,57.14285714285714,2.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Gujarat Titans,2nd_innings,2,26,2,2,26,0,0,0,26,2,0,100.0,13.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Gujarat Titans,1st_innings,3,42,3,2,28,0,0,0,42,3,0,100.0,14.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Kolkata Knight Riders,1st_innings,6,126,14,2,32,0,0,0,112,6,0,112.5,21.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Kolkata Knight Riders,2nd_innings,1,25,3,0,25,0,0,0,17,1,0,147.05882352941177,25.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Lucknow Super Giants,2nd_innings,1,26,4,0,26,0,0,0,21,1,0,123.80952380952381,26.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Lucknow Super Giants,1st_innings,2,68,9,2,39,0,0,0,47,2,0,144.6808510638298,34.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Mumbai Indians,1st_innings,6,152,21,3,74,2,0,0,115,6,0,132.17391304347825,25.333333333333332,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Punjab Kings,2nd_innings,5,111,9,4,51,1,0,0,96,5,0,115.625,22.2,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Punjab Kings,1st_innings,2,58,5,3,40,0,0,0,50,2,0,115.99999999999999,29.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Rajasthan Royals,2nd_innings,4,221,23,7,101,1,1,0,151,3,1,146.35761589403972,73.66666666666667,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Royal Challengers Bangalore,2nd_innings,3,65,8,1,52,1,0,0,50,3,0,130.0,21.666666666666668,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Royal Challengers Bangalore,1st_innings,2,44,2,3,37,0,0,0,36,2,0,122.22222222222223,22.0,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Sunrisers Hyderabad,1st_innings,6,116,15,2,56,1,0,0,103,6,0,112.62135922330097,19.333333333333332,D Padikkal,Devdutt Padikkal
Devdutt Padikkal,Sunrisers Hyderabad,2nd_innings,1,41,4,0,41,0,0,0,52,1,0,78.84615384615384,41.0,D Padikkal,Devdutt Padikkal
Ben Hilfenhaus,Delhi Capitals,1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,BW Hilfenhaus,Ben Hilfenhaus
Dwaine Pretorius,Lucknow Super Giants,1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,D Pretorius,Dwaine Pretorius
Dwaine Pretorius,Mumbai Indians,2nd_innings,1,22,2,1,22,0,0,0,14,1,0,157.14285714285714,22.0,D Pretorius,Dwaine Pretorius
Dwaine Pretorius,Punjab Kings,2nd_innings,2,9,0,1,8,0,0,0,5,1,1,180.0,9.0,D Pretorius,Dwaine Pretorius
Dwaine Pretorius,Royal Challengers Bangalore,2nd_innings,1,13,1,1,13,0,0,0,8,1,0,162.5,13.0,D Pretorius,Dwaine Pretorius
Rohan Raje,Delhi Capitals,1st_innings,2,7,1,0,6,0,0,0,7,1,1,100.0,7.0,RR Raje,Rohan Raje
Rohan Raje,Rajasthan Royals,1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,RR Raje,Rohan Raje
Rohan Raje,Sunrisers Hyderabad,2nd_innings,1,11,0,1,11,0,0,0,7,0,1,157.14285714285714,11.0,RR Raje,Rohan Raje
Rohan Raje,Sunrisers Hyderabad,1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,RR Raje,Rohan Raje
Jason Holder,Chennai Super Kings,1st_innings,2,5,0,0,5,0,0,0,6,2,0,83.33333333333334,2.5,JO Holder,Jason Holder
Jason Holder,Delhi Capitals,1st_innings,1,10,0,1,10,0,0,0,9,1,0,111.11111111111111,10.0,JO Holder,Jason Holder
Jason Holder,Delhi Capitals,2nd_innings,2,11,1,0,11,0,0,0,16,2,0,68.75,5.5,JO Holder,Jason Holder
Jason Holder,Gujarat Lions,1st_innings,1,13,1,1,13,0,0,0,8,1,0,162.5,13.0,JO Holder,Jason Holder
Jason Holder,Gujarat Titans,2nd_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,JO Holder,Jason Holder
Jason Holder,Kolkata Knight Riders,1st_innings,3,31,2,3,16,0,0,0,25,3,0,124.0,10.333333333333334,JO Holder,Jason Holder
Jason Holder,Mumbai Indians,1st_innings,2,11,0,1,11,0,0,0,11,1,1,100.0,11.0,JO Holder,Jason Holder
Jason Holder,Mumbai Indians,2nd_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,JO Holder,Jason Holder
Jason Holder,Punjab Kings,2nd_innings,3,53,0,5,47,0,0,0,38,1,2,139.4736842105263,53.0,JO Holder,Jason Holder
Jason Holder,Punjab Kings,1st_innings,1,11,0,1,11,0,0,0,8,1,0,137.5,11.0,JO Holder,Jason Holder
Jason Holder,Rajasthan Royals,2nd_innings,2,9,2,0,8,0,0,0,16,2,0,56.25,4.5,JO Holder,Jason Holder
Jason Holder,Royal Challengers Bangalore,2nd_innings,4,70,4,5,26,0,0,0,44,2,2,159.0909090909091,35.0,JO Holder,Jason Holder
