_id,team_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Virat Kohli,Kolkata Knight Riders,29,861,79,22,100,5,1,0,662,24,5,130.06042296072508,35.875,V Kohli,Virat Kohli
Virat Kohli,Lucknow Super Giants,4,117,9,4,61,1,0,0,99,4,0,118.18181818181819,29.25,V Kohli,Virat Kohli
Virat Kohli,Mumbai Indians,31,852,70,32,92,5,0,0,665,27,4,128.1203007518797,31.555555555555557,V Kohli,Virat Kohli
Virat Kohli,Pune Warriors India,5,128,9,5,67,1,0,0,100,5,0,128.0,25.6,V Kohli,Virat Kohli
Virat Kohli,Punjab Kings,30,861,90,24,113,3,1,0,674,27,3,127.74480712166172,31.88888888888889,V Kohli,Virat Kohli
Virat Kohli,Rajasthan Royals,28,618,50,18,72,4,0,0,540,24,4,114.44444444444444,25.75,V Kohli,Virat Kohli
Virat Kohli,Rising Pune Supergiant,4,271,22,11,108,2,1,0,188,3,1,144.14893617021275,90.33333333333333,V Kohli,Virat Kohli
Virat Kohli,Sunrisers Hyderabad,31,975,89,38,100,7,1,0,701,28,3,139.0870185449358,34.82142857142857,V Kohli,Virat Kohli
Heinrich Klaasen,Chennai Super Kings,2,24,2,0,17,0,0,0,23,2,0,104.34782608695652,12.0,H Klaasen,Heinrich Klaasen
Heinrich Klaasen,Delhi Capitals,3,87,5,5,53,1,0,0,49,2,1,177.55102040816325,43.5,H Klaasen,Heinrich Klaasen
Heinrich Klaasen,Gujarat Titans,1,64,4,3,64,1,0,0,44,1,0,145.45454545454547,64.0,H Klaasen,Heinrich Klaasen
Heinrich Klaasen,Kolkata Knight Riders,3,70,4,4,36,0,0,0,44,1,2,159.0909090909091,70.0,H Klaasen,Heinrich Klaasen
Heinrich Klaasen,Lucknow Super Giants,1,47,3,3,47,0,0,0,29,1,0,162.06896551724137,47.0,H Klaasen,Heinrich Klaasen
Heinrich Klaasen,Mumbai Indians,3,54,6,2,36,0,0,0,30,3,0,180.0,18.0,H Klaasen,Heinrich Klaasen
Heinrich Klaasen,Rajasthan Royals,2,32,2,2,26,0,0,0,19,2,0,168.42105263157893,16.0,H Klaasen,Heinrich Klaasen
Heinrich Klaasen,Royal Challengers Bangalore,2,136,11,7,104,0,1,0,72,2,0,188.88888888888889,68.0,H Klaasen,Heinrich Klaasen
Luke Wright,Chennai Super Kings,1,2,0,0,2,0,0,0,6,1,0,33.33333333333333,2.0,LJ Wright,Luke Wright
Luke Wright,Delhi Capitals,2,63,10,1,44,0,0,0,41,2,0,153.65853658536585,31.5,LJ Wright,Luke Wright
Luke Wright,Kolkata Knight Riders,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,LJ Wright,Luke Wright
Luke Wright,Punjab Kings,1,34,6,1,34,0,0,0,10,1,0,340.0,34.0,LJ Wright,Luke Wright
Luke Wright,Royal Challengers Bangalore,1,7,0,1,7,0,0,0,3,1,0,233.33333333333334,7.0,LJ Wright,Luke Wright
Obed McCoy,Gujarat Titans,1,8,0,1,8,0,0,0,5,1,0,160.0,8.0,OC McCoy,Obed McCoy
Lee Carseldine,Chennai Super Kings,1,9,1,0,9,0,0,0,8,1,0,112.5,9.0,LA Carseldine,Lee Carseldine
Lee Carseldine,Punjab Kings,1,16,2,0,16,0,0,0,9,0,1,177.77777777777777,16.0,LA Carseldine,Lee Carseldine
Lee Carseldine,Royal Challengers Bangalore,1,9,1,0,9,0,0,0,8,1,0,112.5,9.0,LA Carseldine,Lee Carseldine
Lee Carseldine,Sunrisers Hyderabad,2,47,7,0,39,0,0,0,43,2,0,109.30232558139534,23.5,LA Carseldine,Lee Carseldine
Sachin Baby,Delhi Capitals,1,12,2,0,12,0,0,0,8,1,0,150.0,12.0,Sachin Baby,Sachin Baby
Sachin Baby,Gujarat Lions,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,Sachin Baby,Sachin Baby
Sachin Baby,Kolkata Knight Riders,2,23,2,1,16,0,0,0,25,2,0,92.0,11.5,Sachin Baby,Sachin Baby
Sachin Baby,Mumbai Indians,1,25,2,2,25,0,0,0,13,0,1,192.30769230769232,25.0,Sachin Baby,Sachin Baby
Sachin Baby,Punjab Kings,1,33,1,0,33,0,0,0,29,1,0,113.79310344827587,33.0,Sachin Baby,Sachin Baby
Sachin Baby,Rising Pune Supergiant,1,2,0,0,2,0,0,0,4,1,0,50.0,2.0,Sachin Baby,Sachin Baby
Sachin Baby,Sunrisers Hyderabad,4,49,4,2,27,0,0,0,36,3,1,136.11111111111111,16.333333333333332,Sachin Baby,Sachin Baby
Amit Uniyal,Delhi Capitals,1,4,0,0,4,0,0,0,6,0,1,66.66666666666666,4.0,A Uniyal,Amit Uniyal
Amit Uniyal,Mumbai Indians,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,A Uniyal,Amit Uniyal
Nayan Doshi,Kochi Tuskers Kerala,1,0,0,0,0,0,0,0,13,1,0,0.0,0.0,ND Doshi,Nayan Doshi
Kamran Khan,Kolkata Knight Riders,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Kamran Khan,Kamran Khan
Kamran Khan,Royal Challengers Bangalore,1,3,0,0,3,0,0,0,5,1,0,60.0,3.0,Kamran Khan,Kamran Khan
Glenn Phillips,Chennai Super Kings,1,14,1,1,14,0,0,0,8,0,1,175.0,14.0,GD Phillips,Glenn Phillips
Glenn Phillips,Kolkata Knight Riders,1,8,0,1,8,0,0,0,12,1,0,66.66666666666666,8.0,GD Phillips,Glenn Phillips
Glenn Phillips,Lucknow Super Giants,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,GD Phillips,Glenn Phillips
Glenn Phillips,Mumbai Indians,2,5,0,0,4,0,0,0,17,2,0,29.411764705882355,2.5,GD Phillips,Glenn Phillips
Glenn Phillips,Rajasthan Royals,2,33,1,4,25,0,0,0,13,2,0,253.84615384615384,16.5,GD Phillips,Glenn Phillips
Glenn Phillips,Royal Challengers Bangalore,1,5,1,0,5,0,0,0,4,1,0,125.0,5.0,GD Phillips,Glenn Phillips
Amit Mishra,Chennai Super Kings,8,58,6,1,15,0,0,0,63,5,3,92.06349206349206,11.6,A Mishra,Amit Mishra
Amit Mishra,Delhi Capitals,2,22,2,0,16,0,0,0,20,1,1,110.00000000000001,22.0,A Mishra,Amit Mishra
Amit Mishra,Gujarat Lions,1,8,2,0,8,0,0,0,2,0,1,400.0,8.0,A Mishra,Amit Mishra
Amit Mishra,Kochi Tuskers Kerala,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,A Mishra,Amit Mishra
Amit Mishra,Kolkata Knight Riders,8,62,4,1,31,0,0,0,64,2,6,96.875,31.0,A Mishra,Amit Mishra
Amit Mishra,Mumbai Indians,10,88,9,1,25,0,0,0,86,5,5,102.32558139534885,17.6,A Mishra,Amit Mishra
Amit Mishra,Pune Warriors India,2,30,3,0,30,0,0,0,25,2,0,120.0,15.0,A Mishra,Amit Mishra
Amit Mishra,Punjab Kings,6,27,1,0,10,0,0,0,32,1,5,84.375,27.0,A Mishra,Amit Mishra
Amit Mishra,Rajasthan Royals,8,30,2,0,21,0,0,0,49,6,2,61.224489795918366,5.0,A Mishra,Amit Mishra
Amit Mishra,Rising Pune Supergiant,1,13,0,1,13,0,0,0,9,0,1,144.44444444444443,13.0,A Mishra,Amit Mishra
Amit Mishra,Royal Challengers Bangalore,5,36,2,1,19,0,0,0,52,4,1,69.23076923076923,9.0,A Mishra,Amit Mishra
Amit Mishra,Sunrisers Hyderabad,5,7,0,0,4,0,0,0,16,5,0,43.75,1.4,A Mishra,Amit Mishra
Quinton de Kock,Chennai Super Kings,13,335,35,14,61,2,0,0,250,12,1,134.0,27.916666666666668,Q de Kock,Quinton de Kock
Quinton de Kock,Delhi Capitals,11,343,34,13,80,2,0,0,247,11,0,138.8663967611336,31.181818181818183,Q de Kock,Quinton de Kock
Quinton de Kock,Gujarat Lions,2,51,5,1,46,0,0,0,56,2,0,91.07142857142857,25.5,Q de Kock,Quinton de Kock
Quinton de Kock,Gujarat Titans,3,88,8,4,70,1,0,0,60,3,0,146.66666666666666,29.333333333333332,Q de Kock,Quinton de Kock
Quinton de Kock,Kolkata Knight Riders,14,445,35,26,140,3,1,0,301,12,2,147.8405315614618,37.083333333333336,Q de Kock,Quinton de Kock
Quinton de Kock,Mumbai Indians,8,141,15,7,40,0,0,0,121,8,0,116.5289256198347,17.625,Q de Kock,Quinton de Kock
Quinton de Kock,Pune Warriors India,1,2,0,0,2,0,0,0,8,1,0,25.0,2.0,Q de Kock,Quinton de Kock
Quinton de Kock,Punjab Kings,11,369,39,11,60,4,0,0,291,10,1,126.8041237113402,36.9,Q de Kock,Quinton de Kock
Quinton de Kock,Rajasthan Royals,9,359,33,12,81,3,0,0,260,8,1,138.07692307692307,44.875,Q de Kock,Quinton de Kock
Quinton de Kock,Rising Pune Supergiant,1,2,0,0,2,0,0,0,8,1,0,25.0,2.0,Q de Kock,Quinton de Kock
Quinton de Kock,Royal Challengers Bangalore,11,371,42,12,108,2,1,0,261,11,0,142.1455938697318,33.72727272727273,Q de Kock,Quinton de Kock
Quinton de Kock,Sunrisers Hyderabad,12,401,41,14,69,3,0,0,303,11,1,132.34323432343234,36.45454545454545,Q de Kock,Quinton de Kock
Abishek Porel,Gujarat Titans,1,20,0,2,20,0,0,0,11,1,0,181.8181818181818,20.0,Abishek Porel,Abishek Porel
Abishek Porel,Mumbai Indians,1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,Abishek Porel,Abishek Porel
Abishek Porel,Rajasthan Royals,1,7,1,0,7,0,0,0,9,1,0,77.77777777777779,7.0,Abishek Porel,Abishek Porel
Abishek Porel,Royal Challengers Bangalore,1,5,0,0,5,0,0,0,8,1,0,62.5,5.0,Abishek Porel,Abishek Porel
Abdul Basith,Royal Challengers Bangalore,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,Abdul Basith,Abdul Basith
Ishan Kishan,Chennai Super Kings,9,215,22,7,68,1,0,0,169,8,1,127.21893491124261,26.875,Ishan Kishan,Ishan Kishan
Ishan Kishan,Delhi Capitals,14,465,48,19,81,3,0,0,323,10,4,143.9628482972136,46.5,Ishan Kishan,Ishan Kishan
Ishan Kishan,Gujarat Titans,3,89,10,2,45,0,0,0,70,3,0,127.14285714285714,29.666666666666668,Ishan Kishan,Ishan Kishan
Ishan Kishan,Kolkata Knight Riders,7,204,16,13,62,3,0,0,137,7,0,148.90510948905109,29.142857142857142,Ishan Kishan,Ishan Kishan
Ishan Kishan,Lucknow Super Giants,4,95,13,1,59,1,0,0,88,4,0,107.95454545454545,23.75,Ishan Kishan,Ishan Kishan
Ishan Kishan,Mumbai Indians,2,59,7,2,48,0,0,0,49,2,0,120.40816326530613,29.5,Ishan Kishan,Ishan Kishan
Ishan Kishan,Punjab Kings,12,239,19,10,75,1,0,0,204,12,0,117.15686274509804,19.916666666666668,Ishan Kishan,Ishan Kishan
Ishan Kishan,Rajasthan Royals,9,270,28,9,58,3,0,0,202,8,1,133.66336633663366,33.75,Ishan Kishan,Ishan Kishan
Ishan Kishan,Rising Pune Supergiant,2,31,3,2,31,0,0,0,25,2,0,124.0,15.5,Ishan Kishan,Ishan Kishan
Ishan Kishan,Royal Challengers Bangalore,12,315,23,22,99,1,0,0,208,12,0,151.44230769230768,26.25,Ishan Kishan,Ishan Kishan
Ishan Kishan,Sunrisers Hyderabad,11,342,31,16,84,2,0,0,256,11,0,133.59375,31.09090909090909,Ishan Kishan,Ishan Kishan
Michael Bracewell,Gujarat Titans,1,26,5,0,26,0,0,0,16,1,0,162.5,26.0,MG Bracewell,Michael Bracewell
Michael Bracewell,Kolkata Knight Riders,1,19,1,1,19,0,0,0,18,1,0,105.55555555555556,19.0,MG Bracewell,Michael Bracewell
Michael Bracewell,Rajasthan Royals,1,9,0,0,9,0,0,0,9,0,1,100.0,9.0,MG Bracewell,Michael Bracewell
Michael Bracewell,Sunrisers Hyderabad,1,4,0,0,4,0,0,0,4,0,1,100.0,4.0,MG Bracewell,Michael Bracewell
Vinay Kumar,Chennai Super Kings,6,17,1,1,6,0,0,0,11,2,4,154.54545454545453,8.5,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Delhi Capitals,6,35,1,1,18,0,0,0,31,5,1,112.90322580645163,7.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Gujarat Lions,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Kolkata Knight Riders,4,50,2,1,25,0,0,0,50,2,2,100.0,25.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Mumbai Indians,6,75,7,1,26,0,0,0,71,4,2,105.63380281690141,18.75,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Pune Warriors India,1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Punjab Kings,4,3,0,0,1,0,0,0,5,1,3,60.0,3.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Rajasthan Royals,7,59,4,4,22,0,0,0,36,4,3,163.88888888888889,14.75,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Rising Pune Supergiant,1,12,0,1,12,0,0,0,11,1,0,109.09090909090908,12.0,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Royal Challengers Bangalore,3,13,1,0,6,0,0,0,11,2,1,118.18181818181819,6.5,R Vinay Kumar,Vinay Kumar
Vinay Kumar,Sunrisers Hyderabad,7,44,5,0,18,0,0,0,46,6,1,95.65217391304348,7.333333333333333,R Vinay Kumar,Vinay Kumar
Jesse Ryder,Chennai Super Kings,4,116,14,2,73,1,0,0,89,3,1,130.3370786516854,38.666666666666664,JD Ryder,Jesse Ryder
Jesse Ryder,Delhi Capitals,3,146,12,9,86,2,0,0,87,3,0,167.816091954023,48.666666666666664,JD Ryder,Jesse Ryder
Jesse Ryder,Kochi Tuskers Kerala,1,17,3,0,17,0,0,0,10,1,0,170.0,17.0,JD Ryder,Jesse Ryder
Jesse Ryder,Kolkata Knight Riders,3,45,3,2,22,0,0,0,50,3,0,90.0,15.0,JD Ryder,Jesse Ryder
Jesse Ryder,Mumbai Indians,3,21,3,0,12,0,0,0,29,3,0,72.41379310344827,7.0,JD Ryder,Jesse Ryder
Jesse Ryder,Punjab Kings,6,95,16,0,32,0,0,0,80,6,0,118.75,15.833333333333334,JD Ryder,Jesse Ryder
Jesse Ryder,Rajasthan Royals,3,19,3,0,18,0,0,0,16,3,0,118.75,6.333333333333333,JD Ryder,Jesse Ryder
Jesse Ryder,Royal Challengers Bangalore,2,85,8,3,51,1,0,0,56,2,0,151.78571428571428,42.5,JD Ryder,Jesse Ryder
Jesse Ryder,Sunrisers Hyderabad,4,60,7,3,35,0,0,0,41,4,0,146.34146341463415,15.0,JD Ryder,Jesse Ryder
Bhargav Bhatt,Kolkata Knight Riders,1,6,0,1,6,0,0,0,2,0,1,300.0,6.0,BA Bhatt,Bhargav Bhatt
Bhargav Bhatt,Sunrisers Hyderabad,1,0,0,0,0,0,0,0,5,1,0,0.0,0.0,BA Bhatt,Bhargav Bhatt
Chamara Kapugedera,Delhi Capitals,1,8,0,0,8,0,0,0,9,1,0,88.88888888888889,8.0,CK Kapugedera,Chamara Kapugedera
Chamara Kapugedera,Mumbai Indians,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,CK Kapugedera,Chamara Kapugedera
Chamara Kapugedera,Rajasthan Royals,1,8,0,0,8,0,0,0,12,1,0,66.66666666666666,8.0,CK Kapugedera,Chamara Kapugedera
Sarfaraz Khan,Chennai Super Kings,6,131,11,3,67,1,0,0,107,5,1,122.42990654205607,26.2,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Delhi Capitals,4,63,10,0,39,0,0,0,51,4,0,123.52941176470588,15.75,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Gujarat Titans,1,30,2,0,30,0,0,0,34,1,0,88.23529411764706,30.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Kolkata Knight Riders,2,19,2,0,13,0,0,0,23,2,0,82.6086956521739,9.5,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Lucknow Super Giants,2,40,4,0,36,0,0,0,37,1,1,108.10810810810811,40.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Mumbai Indians,4,50,4,3,28,0,0,0,39,4,0,128.2051282051282,12.5,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Punjab Kings,5,59,7,1,32,0,0,0,43,3,2,137.2093023255814,19.666666666666668,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Rajasthan Royals,5,100,13,2,46,0,0,0,62,2,3,161.29032258064515,50.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Rising Pune Supergiant,1,2,0,0,2,0,0,0,1,0,1,200.0,2.0,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Royal Challengers Bangalore,2,15,1,1,15,0,0,0,14,2,0,107.14285714285714,7.5,SN Khan,Sarfaraz Khan
Sarfaraz Khan,Sunrisers Hyderabad,5,76,9,4,35,0,0,0,37,2,3,205.4054054054054,38.0,SN Khan,Sarfaraz Khan
Pravin Tambe,Chennai Super Kings,2,3,0,0,2,0,0,0,3,1,1,100.0,3.0,PV Tambe,Pravin Tambe
Pravin Tambe,Royal Challengers Bangalore,2,9,1,0,7,0,0,0,23,0,2,39.130434782608695,9.0,PV Tambe,Pravin Tambe
Pravin Tambe,Sunrisers Hyderabad,2,6,0,0,3,0,0,0,13,1,1,46.15384615384615,6.0,PV Tambe,Pravin Tambe
Roelof van der Merwe,Chennai Super Kings,3,19,1,0,14,0,0,0,27,3,0,70.37037037037037,6.333333333333333,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,Kochi Tuskers Kerala,2,4,0,0,2,0,0,0,7,0,2,57.14285714285714,4.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,Kolkata Knight Riders,2,10,0,1,9,0,0,0,11,2,0,90.9090909090909,5.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,Mumbai Indians,2,11,1,0,8,0,0,0,10,1,1,110.00000000000001,11.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,Punjab Kings,2,43,4,3,35,0,0,0,28,2,0,153.57142857142858,21.5,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,Rajasthan Royals,2,17,1,0,15,0,0,0,19,1,1,89.47368421052632,17.0,RE van der Merwe,Roelof van der Merwe
Roelof van der Merwe,Sunrisers Hyderabad,2,55,4,4,32,0,0,0,39,2,0,141.02564102564102,27.5,RE van der Merwe,Roelof van der Merwe
Thisara Perera,Chennai Super Kings,1,23,1,2,23,0,0,0,13,1,0,176.9230769230769,23.0,NLTC Perera,Thisara Perera
Thisara Perera,Delhi Capitals,3,19,0,2,14,0,0,0,15,2,1,126.66666666666666,9.5,NLTC Perera,Thisara Perera
Thisara Perera,Gujarat Lions,1,3,0,0,3,0,0,0,2,0,1,150.0,3.0,NLTC Perera,Thisara Perera
Thisara Perera,Kolkata Knight Riders,5,74,2,4,36,0,0,0,63,5,0,117.46031746031747,14.8,NLTC Perera,Thisara Perera
Thisara Perera,Mumbai Indians,2,14,0,1,12,0,0,0,14,0,2,100.0,14.0,NLTC Perera,Thisara Perera
Thisara Perera,Pune Warriors India,3,32,3,1,30,0,0,0,26,3,0,123.07692307692308,10.666666666666666,NLTC Perera,Thisara Perera
Thisara Perera,Punjab Kings,5,90,5,6,32,0,0,0,58,2,3,155.17241379310346,45.0,NLTC Perera,Thisara Perera
Thisara Perera,Rajasthan Royals,4,33,2,1,17,0,0,0,27,3,1,122.22222222222223,11.0,NLTC Perera,Thisara Perera
Thisara Perera,Royal Challengers Bangalore,4,95,6,8,40,0,0,0,53,4,0,179.24528301886792,23.75,NLTC Perera,Thisara Perera
Thisara Perera,Sunrisers Hyderabad,2,39,4,1,22,0,0,0,36,2,0,108.33333333333333,19.5,NLTC Perera,Thisara Perera
Romario Shepherd,Lucknow Super Giants,1,8,0,1,8,0,0,0,8,1,0,100.0,8.0,R Shepherd,Romario Shepherd
Romario Shepherd,Punjab Kings,1,26,2,2,26,0,0,0,15,0,1,173.33333333333334,26.0,R Shepherd,Romario Shepherd
Romario Shepherd,Rajasthan Royals,1,24,0,2,24,0,0,0,18,1,0,133.33333333333331,24.0,R Shepherd,Romario Shepherd
Romario Shepherd,Sunrisers Hyderabad,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,R Shepherd,Romario Shepherd
Chris Gayle,Chennai Super Kings,15,395,24,30,75,3,0,0,316,14,1,125.0,28.214285714285715,CH Gayle,Chris Gayle
Chris Gayle,Delhi Capitals,17,503,40,38,128,2,1,0,323,14,3,155.72755417956657,35.92857142857143,CH Gayle,Chris Gayle
Chris Gayle,Gujarat Lions,4,100,9,7,77,1,0,0,74,4,0,135.13513513513513,25.0,CH Gayle,Chris Gayle
Chris Gayle,Kochi Tuskers Kerala,1,44,3,5,44,0,0,0,16,1,0,275.0,44.0,CH Gayle,Chris Gayle
Chris Gayle,Kolkata Knight Riders,19,700,55,54,102,5,1,0,461,16,3,151.84381778741866,43.75,CH Gayle,Chris Gayle
Chris Gayle,Mumbai Indians,20,708,62,44,92,6,0,0,534,17,3,132.58426966292134,41.64705882352941,CH Gayle,Chris Gayle
Chris Gayle,Pune Warriors India,5,383,26,36,175,2,1,0,192,4,1,199.47916666666669,95.75,CH Gayle,Chris Gayle
Chris Gayle,Punjab Kings,16,797,63,61,117,6,2,0,456,15,1,174.78070175438597,53.13333333333333,CH Gayle,Chris Gayle
Chris Gayle,Rajasthan Royals,17,539,51,31,99,3,0,0,400,15,2,134.75,35.93333333333333,CH Gayle,Chris Gayle
Chris Gayle,Royal Challengers Bangalore,7,313,37,14,99,2,0,0,209,6,1,149.76076555023923,52.166666666666664,CH Gayle,Chris Gayle
Chris Gayle,Sunrisers Hyderabad,20,483,34,37,104,1,1,0,352,19,1,137.2159090909091,25.42105263157895,CH Gayle,Chris Gayle
Samuel Badree,Gujarat Lions,1,3,0,0,3,0,0,0,3,1,0,100.0,3.0,S Badree,Samuel Badree
Samuel Badree,Kolkata Knight Riders,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,S Badree,Samuel Badree
Samuel Badree,Punjab Kings,1,8,0,0,8,0,0,0,9,1,0,88.88888888888889,8.0,S Badree,Samuel Badree
Samuel Badree,Rising Pune Supergiant,2,2,0,0,2,0,0,0,8,2,0,25.0,1.0,S Badree,Samuel Badree
Rahul Sharma,Chennai Super Kings,2,1,0,0,1,0,0,0,2,2,0,50.0,0.5,R Sharma,Rahul Sharma
Rahul Sharma,Delhi Capitals,1,14,2,0,14,0,0,0,8,0,1,175.0,14.0,R Sharma,Rahul Sharma
Rahul Sharma,Kochi Tuskers Kerala,1,10,0,1,10,0,0,0,9,0,1,111.11111111111111,10.0,R Sharma,Rahul Sharma
Rahul Sharma,Mumbai Indians,5,28,3,1,13,0,0,0,29,3,2,96.55172413793103,9.333333333333334,R Sharma,Rahul Sharma
Rahul Sharma,Punjab Kings,3,3,0,0,2,0,0,0,7,2,1,42.857142857142854,1.5,R Sharma,Rahul Sharma
Rahul Sharma,Rajasthan Royals,3,10,0,1,10,0,0,0,9,3,0,111.11111111111111,3.3333333333333335,R Sharma,Rahul Sharma
Rahul Sharma,Royal Challengers Bangalore,3,0,0,0,0,0,0,0,9,2,1,0.0,0.0,R Sharma,Rahul Sharma
Rahul Sharma,Sunrisers Hyderabad,2,0,0,0,0,0,0,0,2,2,0,0.0,0.0,R Sharma,Rahul Sharma
Darren Bravo,Rising Pune Supergiant,1,6,1,0,6,0,0,0,5,0,1,120.0,6.0,DM Bravo,Darren Bravo
Mahipal Lomror,Chennai Super Kings,2,42,3,2,42,0,0,0,32,2,0,131.25,21.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,Delhi Capitals,5,108,8,6,54,1,0,0,76,4,1,142.10526315789474,27.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,Gujarat Titans,2,17,2,1,16,0,0,0,11,2,0,154.54545454545453,8.5,MK Lomror,Mahipal Lomror
Mahipal Lomror,Kolkata Knight Riders,1,34,1,3,34,0,0,0,18,1,0,188.88888888888889,34.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,Lucknow Super Giants,2,17,2,0,14,0,0,0,13,2,0,130.76923076923077,8.5,MK Lomror,Mahipal Lomror
Mahipal Lomror,Mumbai Indians,2,12,1,0,11,0,0,0,16,2,0,75.0,6.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,Punjab Kings,4,65,4,5,43,0,0,0,38,2,2,171.05263157894737,32.5,MK Lomror,Mahipal Lomror
Mahipal Lomror,Rajasthan Royals,3,17,1,0,8,0,0,0,18,3,0,94.44444444444444,5.666666666666667,MK Lomror,Mahipal Lomror
Mahipal Lomror,Royal Challengers Bangalore,2,50,1,3,47,0,0,0,43,2,0,116.27906976744187,25.0,MK Lomror,Mahipal Lomror
Mahipal Lomror,Sunrisers Hyderabad,2,40,1,1,29,0,0,0,40,1,1,100.0,40.0,MK Lomror,Mahipal Lomror
Ryan Ninan,Sunrisers Hyderabad,1,3,0,0,3,0,0,0,6,1,0,50.0,3.0,R Ninan,Ryan Ninan
Prabhsimran Singh,Chennai Super Kings,1,42,4,2,42,0,0,0,24,1,0,175.0,42.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Delhi Capitals,3,137,14,7,103,0,1,0,100,3,0,137.0,45.666666666666664,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Gujarat Titans,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Kolkata Knight Riders,3,39,5,2,23,0,0,0,27,3,0,144.44444444444443,13.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Lucknow Super Giants,2,13,3,0,9,0,0,0,17,2,0,76.47058823529412,6.5,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Mumbai Indians,2,35,2,2,26,0,0,0,24,2,0,145.83333333333331,17.5,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Rajasthan Royals,2,62,7,3,60,1,0,0,36,2,0,172.22222222222223,31.0,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Royal Challengers Bangalore,2,53,4,4,46,0,0,0,37,2,0,143.24324324324326,26.5,Prabhsimran Singh,Prabhsimran Singh
Prabhsimran Singh,Sunrisers Hyderabad,4,41,5,1,16,0,0,0,37,4,0,110.8108108108108,10.25,Prabhsimran Singh,Prabhsimran Singh
Dasun Shanaka,Chennai Super Kings,1,17,1,1,17,0,0,0,16,1,0,106.25,17.0,MD Shanaka,Dasun Shanaka
Dasun Shanaka,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,MD Shanaka,Dasun Shanaka
Dasun Shanaka,Sunrisers Hyderabad,1,9,1,0,9,0,0,0,7,0,1,128.57142857142858,9.0,MD Shanaka,Dasun Shanaka
Kane Williamson,Chennai Super Kings,12,417,38,14,84,3,0,0,314,10,2,132.80254777070064,41.7,KS Williamson,Kane Williamson
Kane Williamson,Delhi Capitals,13,493,41,13,89,4,0,0,386,9,4,127.72020725388602,54.77777777777778,KS Williamson,Kane Williamson
Kane Williamson,Gujarat Lions,1,6,1,0,6,0,0,0,9,1,0,66.66666666666666,6.0,KS Williamson,Kane Williamson
Kane Williamson,Gujarat Titans,2,62,3,4,57,1,0,0,54,2,0,114.81481481481481,31.0,KS Williamson,Kane Williamson
Kane Williamson,Kolkata Knight Riders,11,249,24,6,50,1,0,0,206,10,1,120.87378640776699,24.9,KS Williamson,Kane Williamson
